Name,RawCentrality
Bruno Bauer,9
William MacAskill,9
Marsilius of Padua,9
Hans Kelsen,9
C. Stephen Evans,9
Johannes Bronkhorst,9
Friedrich Albert Lange,9
William Law,9
Jane Maienschein,9
Zygmunt Bauman,9
John Harris,9
Jon Elster,9
Anatol Rapoport,9
Howard Robinson,9
Thomas Browne,9
William Mitchell,9
Hubert Dreyfus,9
Richard J. Bernstein,9
Ernst Zermelo,9
Jacob Burckhardt,9
Elliott Sober,9
Gerard of Cremona,9
Ian Barbour,8
Ludwig von Bertalanffy,8
Ralph McInerny,8
John Kenneth Galbraith,8
Pelagius,8
Peter Sloterdijk,8
Julian Baggini,8
Rebecca Goldstein,8
Akshobhya Tirtha,8
Sahotra Sarkar,8
David Sedley,8
Ralph Barton Perry,8
Jean le Rond d'Alembert,8
David Wood,8
John Deely,8
Richard Popkin,8
William Hazlitt,8
John Selden,8
Franz Rosenzweig,8
Arthur Prior,8
Georg Henrik von Wright,8
Joseph Raz,8
Lindley Darden,8
Michael Huemer,8
Simon Blackburn,8
Kalevi Kull,8
John Corcoran,8
Brian Barry,8
Catherine Wilson,8
John B. Cobb,8
Norman Kretzmann,8
James Beattie,8
Edward Stillingfleet,8
Paul Benacerraf,8
Kai Nielsen,8
George Grant,8
Ghosha,8
Chao Cuo,8
Ernest Lepore,8
Brian Leiter,8
Alexander Rosenberg,8
Georges Rey,8
Robert Flint,8
Tara Smith,8
John Norris,8
Martha Kneale,8
Gabriel Biel,8
Fritz Mauthner,8
James M. Buchanan,8
Justinian I,8
Bernard Stiegler,8
Stuart Hampshire,8
Maine de Biran,8
Stanley Hauerwas,8
Aspasius,8
G.W.F. Hegel,7
Keith Yandell,7
Je Tsongkhapa,7
Robert Filmer,7
Eliot Deutsch,7
Margaret Boden,7
Paul Watzlawick,7
Paul Virilio,7
Paul Weiss,7
John Marenbon,7
Johann Heinrich Lambert,7
Benjamin Constant,7
Thomas White,7
Joseph Margolis,7
Domingo de Soto,7
Tim Lewens,7
Jean Gerson,7
Hemachandra,7
Richard Sorabji,7
Charles Parsons,7
Stephen Hicks,7
Garrett Hardin,7
Douglas B. Rasmussen,7
Lord Monboddo,7
Jean Bricmont,7
Aleksandr Dugin,7
Alice Ambrose,7
Nick Bostrom,7
Nuel Belnap,7
Peter Unger,7
Alfred I. Tauber,7
Sandra Mitchell,7
Marilyn McCord Adams,7
Molefi Kete Asante,7
John D. Caputo,7
Helen Longino,7
Joseph Levine,7
Isaac Levi,7
William Blackstone,7
Gayatri Chakravorty Spivak,7
James Franklin,7
Marilyn Frye,7
Eugene Gendlin,7
Charlotte Perkins Gilman,7
Northrop Frye,7
Origen of Alexandria,7
Shadworth Hodgson,7
Stephen Gaukroger,7
Lewis Carroll,7
May Sim,7
Mikhail Bakhtin,7
Hans Sluga,7
Susan Oyama,7
John Austin,7
Clifford Geertz,7
Michel Serres,7
James Burnham,7
John Campbell,7
J. Baird Callicott,7
Wendell Berry,7
Allan Gotthelf,7
Myles Burnyeat,7
Jonathan Bennett,7
Lev Vygotsky,7
David Brewster,7
George Yancy,7
William C. Wimsatt,7
Crates of Thebes,7
James H. Cone,6
Parshva,6
Robin Waterfield,6
Metrocles,6
Robert E. Goodin,6
Amalananda,6
Samuel Butler,6
John Gray,6
L. Gordon Graham,6
Jorge J. E. Gracia,6
Adam Ferguson,6
Brad Hooker,6
Robert Kilwardby,6
Tariq Ramadan,6
Parshvanatha,6
I. A. Richards,6
Martin Davies,6
Brian Davies,6
Hans Blumenberg,6
Richard of St. Victor,6
John Cook Wilson,6
Anthony O'Hear,6
Andrew Bernstein,6
Robert Bernasconi,6
Alain de Benoist,6
Pierre-Simon Laplace,6
Sayyid Qutb,6
Brian Massumi,6
George Boolos,6
Michael Lou Martin,6
Philippe Van Parijs,6
Miguel de Unamuno,6
James Martineau,6
Bhartrhari,6
Basilides,6
Richard Boyd,6
Peter Adamson,6
John Toland,6
Witelo,6
Harvey Mansfield,6
Anna-Teresa Tymieniecka,6
Avital Ronell,6
Moses Maimonides,6
John Richardson,6
David Kelley,6
Daniel Bell,6
Richard Taylor,6
Pandurang Shastri Athavale,6
Philip Pettit,6
David Pears,6
Dieter Henrich,6
A. A. Long,6
John Macquarrie,6
John Earman,6
Mary Baker Eddy,6
Borden Parker Bowne,6
Bernard Bosanquet,6
John Lachs,6
Jean Bethke Elshtain,6
John Witherspoon,6
Pierre Hadot,6
Vissarion Belinsky,6
Arthur Fine,6
J. N. Findlay,6
Gottschalk of Orbais,6
Gaudapadacharya,6
Robert B. Talisse,6
Silvia Federici,6
Giovanni Gentile,6
Peter Simons,6
Richard Shusterman,6
Ratramnus,6
Julius Evola,6
Raymond Geuss,6
Ernest Gellner,6
William Stanley Jevons,6
Sidney Morgenbesser,6
Debra Nails,6
David Stove,6
Jason Stanley,6
Robert Stalnaker,6
Kundakunda,6
Paul Guyer,6
Aron Gurwitsch,6
Robert C. Solomon,6
William Ernest Hocking,6
David Ray Griffin,6
Karl-Otto Apel,6
Alan Ross Anderson,6
William H. Gass,6
Justus Lipsius,6
Richard Hooker,6
Allen W. Wood,6
Hippolyte Taine,6
Thoralf Skolem,6
Amos N. Wilson,6
Jon Barwise,5
Jacques Barzun,5
Michael Williams,5
Brian McGuinness,5
Fredric Jameson,5
George Croom Robertson,5
Justin Clemens,5
Robert Wilson,5
Vasily Rozanov,5
John Woods,5
Shaun Gallagher,5
Friedrich Adolf Trendelenburg,5
Samuel Pufendorf,5
Morris Lazerowitz,5
Dominique Lecourt,5
Jacques Rohault,5
Lord Kames,5
Alphonso Lingis,5
Quentin Meillassoux,5
Arnold Ruge,5
Gregory of Rimini,5
George Boas,5
Olympiodorus the Younger,5
Raymond Smullyan,5
Gilbert of Poitiers,5
Sarah Kofman,5
Terence Parsons,5
Ali Shariati,5
Lloyd P. Gerson,5
Allan Gibbard,5
Stephen Neale,5
Maurice Natanson,5
Ibn al-Rawandi,5
Walter Sinnott-Armstrong,5
Edgar S. Brightman,5
Joseph Agassi,5
