Name,In-Degree Centrality,Out-Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,RawCentrality,Calculated_In_Degree_Count,ActivityYear,AdjustedCentrality
Giovanni Pico della Mirandola,0.0383782110801609,0.0266171463943051,0.3603365343231267,0.0016179910824147,0.0611135950519467,0,124,1463.0,0.0
Ralph Cudworth,0.0191891055400804,0.007737542556484,0.3441296851226649,0.002126142987444,0.0314809653478632,0,62,1617.0,0.0
Henry More,0.0194986072423398,0.0018570102135561,0.3471623868850892,0.0013736666324735,0.0314964881340227,0,63,1614.0,0.0
Blaise Pascal,0.0603528319405756,0.0383782110801609,0.4034213344414745,0.004379188182789,0.0990719600680053,0,195,1623.0,0.0
Emanuel Swedenborg,0.0201176106468585,0.0055710306406685,0.3587843154060424,0.0005856050433477,0.0333136036203883,0,65,1688.0,0.0
Bernard Bolzano,0.0173320953265242,0.0061900340451872,0.3490328738833925,0.0002584315197318,0.0317090568803202,0,56,1781.0,0.0
Henri Bergson,0.042711234911792,0.0278551532033426,0.3926619831188166,0.0078682532443632,0.0550127595044493,0,138,1859.0,0.0
Ralph Waldo Emerson,0.0266171463943051,0.0114515629835964,0.3621270264191422,0.0025607079409122,0.0353297293883885,0,86,1803.0,0.0
Gottlob Frege,0.0516867842773135,0.0501392757660167,0.3974805784938771,0.0109310387074307,0.082948806619211,0,167,1848.0,0.0
Edmund Husserl,0.0600433302383163,0.0464252553389043,0.3976432359397209,0.0176379643374198,0.0626573217595524,0,194,1859.0,0.0
Roman Ingarden,0.0185701021355617,0.022284122562674,0.3436428813714599,0.0005194656801759,0.0313926903948759,0,60,1893.0,0.0
G. E. Moore,0.050448777468276,0.0436397400185701,0.4102339660391352,0.0055301660027977,0.0916649107656303,0,163,1873.0,0.0
Josiah Royce,0.0284741566078613,0.007737542556484,0.3585636608455221,0.0023759387907908,0.0372190002432877,0,92,1855.0,0.0
Eduard Zeller,0.0027855153203342,0.0021665119158155,0.2642903501971074,1.325431978642399e-05,0.0003851936089271,0,9,1814.0,0.0
Jonathan Barnes,0.0046425255338904,0.0015475085112968,0.3575082858319959,0.0001525516640496,0.0072835231977949,0,15,1942.0,0.0
Roderick Chisholm,0.0386877127824203,0.0294026617146394,0.3775576431387248,0.0031326697005098,0.0748818135098541,0,125,1916.0,0.0
Alonzo Church,0.0402352212937171,0.0037140204271123,0.3777533449104697,0.0016061689846591,0.0771162952782142,0,130,1903.0,0.0
Michael Dummett,0.042711234911792,0.0355926957598266,0.3782434880853892,0.0038767924629769,0.077080048650359,0,138,1925.0,0.0
Peter van Inwagen,0.0513772825750541,0.042711234911792,0.4060624826123547,0.0026226980445728,0.1017623689213636,0,166,1942.0,0.0
Peter van Inwagen,0.0513772825750541,0.042711234911792,0.4060624826123547,0.0026226980445728,0.1017623689213636,0,166,1942.0,0.0
David Kaplan,0.0219746208604147,0.0086660476632621,0.3529204071034013,0.001895249519349,0.0388415513744991,0,71,1933.0,0.0
Saul Kripke,0.0479727638502011,0.0433302383163107,0.4086238523512888,0.0064388449174267,0.0893811865953261,0,155,1940.0,0.0
Alvin Plantinga,0.0603528319405756,0.0507582791705354,0.4263121618417804,0.0082053651763668,0.1149953771056034,0,195,1932.0,0.0
Nicholas Wolterstorff,0.0554008047044258,0.0473537604456824,0.4243264283368405,0.0046863021883293,0.1125611402613315,0,179,1932.0,0.0
Crispin Wright,0.0247601361807489,0.0021665119158155,0.3546377813472134,0.0014436843565339,0.0395507524225971,0,80,1942.0,0.0
Edward N. Zalta,0.0405447229959764,0.0176415970287836,0.3929795851542322,0.0028872324976373,0.053246574983521,0,131,1952.0,0.0
Antiphon,0.0117610646858557,0.0037140204271123,0.3643903203342618,0.0002845006137016,0.0139747505775268,0,38,,
Paul Woodruff,0.000928505106778,0.0018570102135561,0.2687244250252668,3.4788575943385213e-06,0.0002506780159916,0,3,1943.0,0.0
Metrocles,0.0018570102135561,0.0024760136180748,0.2627656898029651,0.0003009371093781,0.0002809188291376,0,6,,
Aristo of Chios,0.0006190034045187,0.004333023831631,0.2668060189158058,2.281036862664171e-07,0.0008731252427218,0,2,,
David Sedley,0.0027855153203342,0.0102135561745589,0.2841804018984299,0.0005335052159766,0.0021686583205122,0,9,1947.0,0.0
Eudoxus of Cnidus,0.0027855153203342,0.0275456515010832,0.297947931589748,0.0001482284982194,0.0032132872184001,0,9,,
Gerard of Cremona,0.0027855153203342,0.0021665119158155,0.3369304857459656,0.0001360133108297,0.0047507492339745,0,9,1114.0,0.0
William of Moerbeke,0.0015475085112968,0.0027855153203342,0.3427136800698442,6.966416863582921e-05,0.0044236239036401,0,5,1215.0,0.0
Galileo Galilei,0.0244506344784896,0.0142370783039306,0.3699394115068648,0.001792977858055,0.025439916622015,0,79,1564.0,0.0
Christiaan Huygens,0.0040235221293717,0.0068090374497059,0.3194304802404223,0.0005307830167267,0.0040799215021307,0,13,1629.0,0.0
Gotthold Ephraim Lessing,0.0061900340451872,0.004333023831631,0.3257484146467867,0.000560233993284,0.0039213277148485,0,20,1729.0,0.0
Alfred North Whitehead,0.0346641906530485,0.021355617455896,0.3877524025903291,0.0068670899336544,0.0315362465145206,0,112,1861.0,0.0
Debra Nails,0.0021665119158155,0.000928505106778,0.2715531031834275,9.746732487542515e-06,0.0009202605537764,0,7,1950.0,0.0
Heinrich von Staden,0.000928505106778,0.0,0.2582889340392743,0.0,0.0002672134029937,0,3,1939.0,0.0
Aristippus the Elder of Cyrene,0.0,0.0058805323429278,0.0,0.0,4.997075122549391e-32,0,0,,
Ajita Kesakambali,0.0034045187248529,0.0049520272361497,0.2624108887095233,0.0011510229171937,0.0003376640705368,0,11,,
Pierre Gassendi,0.0284741566078613,0.0318786753327143,0.3522381056880249,0.0023119309363856,0.038171646439831,0,92,1592.0,0.0
Jeremy Bentham,0.0294026617146394,0.0275456515010832,0.3480327796888843,0.0045934473747074,0.0133515546782606,0,95,1748.0,0.0
Julien Offray de La Mettrie,0.0037140204271123,0.0049520272361497,0.3051525764340097,0.0001150187975175,0.0014754506727667,0,12,1709.0,0.0
John Stuart Mill,0.0352831940575673,0.0229031259671928,0.3683966337260324,0.0087811986510356,0.0155863702258694,0,114,1806.0,0.0
Fred Feldman,0.0034045187248529,0.0003095017022593,0.286808595304417,2.95838533850238e-06,0.0013855172001935,0,11,1941.0,0.0
Michel Onfray,0.0058805323429278,0.0092850510677808,0.3119112521585806,0.000529753061864,0.0020513079977036,0,19,1959.0,0.0
Peter Singer,0.0467347570411637,0.0473537604456824,0.3794250374429382,0.0096333553822287,0.0547077829590176,0,151,1946.0,0.0
Solomon,0.0727329000309501,0.0027855153203342,0.4110437905631831,0.0031815400163259,0.0636845716213911,0,235,,
Avicenna,0.0671618693902816,0.0201176106468585,0.4336044269930231,0.0047462752712433,0.1001103683196226,0,217,1037.0,0.0
Elias,0.032497678737233,0.0030950170225936,0.3825620160989625,0.0007321747708319,0.0262732412615002,0,105,,
Al-Kindi,0.046115753636645,0.0207366140513772,0.4136685912692059,0.0034565805991804,0.0679362445192065,0,149,,
Al-Ghazali,0.0789229340761374,0.0278551532033426,0.4439047605716605,0.0088624210413176,0.0888001758186082,0,255,1058.0,0.0
Albertus Magnus,0.0396162178891983,0.0275456515010832,0.372920885592183,0.0018496412450868,0.0578412616144777,0,128,1280.0,0.0
Averroes,0.1039925719591457,0.0430207366140513,0.4600887883008356,0.0166432017783804,0.1234973570709426,0,336,1126.0,0.0
Duns Scotus,0.0436397400185701,0.0386877127824203,0.3818604352468031,0.0047323426763757,0.0580190721247178,0,141,1266.0,0.0
Ibn Khaldun,0.0897554936552151,0.0157845868152274,0.4506992211926554,0.0059132382492308,0.0891980125089944,0,290,1332.0,0.0
Jean Buridan,0.0160940885174868,0.0160940885174868,0.3577276429836906,0.0003562853045396,0.025505699482233,0,52,1300.0,0.0
Moses Maimonides,0.0021665119158155,0.0482822655524605,0.3362309760869774,0.0026297183024713,0.0028794710873919,0,7,1135.0,0.0
Peter Lombard,0.0411637264004952,0.0207366140513772,0.3746462617496587,0.0015593900381765,0.05365805173269,0,133,1100.0,0.0
Peter of Spain,0.0058805323429278,0.000928505106778,0.3539488298535811,5.9442937060942416e-05,0.0139333564415152,0,19,,
Samuel Ibn Tibbon,0.0105230578768183,0.007737542556484,0.3423916564099242,0.0003571043652631,0.007999374170092,0,34,1165.0,0.0
Thomas Aquinas,0.0962550294026617,0.0541627978953884,0.4400185000262784,0.0211778008829496,0.1200000695041298,0,311,1225.0,0.0
Andrea Cesalpino,0.0027855153203342,0.0030950170225936,0.3389283295749442,0.0003945463828427,0.0043733245064805,0,9,1519.0,0.0
Pietro Pomponazzi,0.0068090374497059,0.0024760136180748,0.3516008397870093,0.0005557873945932,0.0130107980007105,0,22,1462.0,0.0
Jacopo Zabarella,0.0049520272361497,0.0021665119158155,0.3512619065759844,0.0001303114312413,0.0126108218622593,0,16,1533.0,0.0
John Ray,0.0040235221293717,0.0027855153203342,0.3423112450298373,4.0904050200852135e-05,0.0049403616541495,0,13,1627.0,0.0
Voltaire,0.0990405447229959,0.0244506344784896,0.4511875193737958,0.0182807881739809,0.0740384775135735,0,320,1694.0,0.0
Jean-Baptiste Lamarck,0.0030950170225936,0.004333023831631,0.338652714065299,0.0002055414058221,0.0038261642065437,0,10,1744.0,0.0
Carl Linnaeus,0.0046425255338904,0.0040235221293717,0.3426733939901369,0.0001444331554858,0.0046726327836344,0,15,1707.0,0.0
Adam Smith,0.02909316001238,0.0117610646858557,0.3826122276773979,0.0031221632016036,0.0170858017169834,0,94,1723.0,0.0
George Boole,0.0068090374497059,0.0058805323429278,0.3489493132240956,0.0013576864215865,0.0060878735199978,0,22,1815.0,0.0
Charles Darwin,0.0284741566078613,0.0080470442587434,0.3826624524381852,0.003433226782905,0.019822575904852,0,92,1809.0,0.0
Ernst Haeckel,0.0250696378830083,0.0198081089445991,0.3887348396685017,0.0012293323644377,0.046880031837025,0,81,1834.0,0.0
Alfred Russel Wallace,0.0095945527700402,0.0049520272361497,0.3593592902704751,0.0004140634069483,0.008026333104726,0,31,1823.0,0.0
Allan Gotthelf,0.0034045187248529,0.0037140204271123,0.3354571418497232,0.0009458266469591,0.0024986126136003,0,11,1942.0,0.0
Bryan Magee,0.0061900340451872,0.0055710306406685,0.3520254272037308,0.0009378298394232,0.0060678333931382,0,20,1930.0,0.0
Ernst Mayr,0.007737542556484,0.0037140204271123,0.3452300524246914,0.0004476551116971,0.005086896056647,0,25,1904.0,0.0
Ayn Rand,0.0102135561745589,0.0129990714948932,0.3497028026240517,0.0041408005952912,0.0048368551973654,0,33,1905.0,0.0
Christopher Shields,0.0006190034045187,0.0012380068090374,0.3340348988969972,2.7151981374021755e-05,0.0023814926314034,0,2,1958.0,0.0
Jonathan Wolff,0.0012380068090374,0.0006190034045187,0.3362697615265999,1.7285406568878124e-05,0.003262615060937,0,4,1959.0,0.0
Asclepiades of Bithynia,0.0012380068090374,0.0018570102135561,0.2877144258462391,2.941229941969493e-06,0.0013149915765529,0,4,,
Makkhali Gosala,0.0012380068090374,0.0012380068090374,0.2057830412730548,1.39911421530492e-05,4.771310535974241e-06,0,4,,
Purana Kassapa,0.0003095017022593,0.0006190034045187,0.2056668945021938,0.0,4.705728622647685e-06,0,1,,
Pakudha Kaccayana,0.0003095017022593,0.0006190034045187,0.2056668945021938,1.9524931808621386e-07,4.705728622647685e-06,0,1,,
Ashvapati,0.0,0.0368307025688641,0.0,0.0,4.997075122549391e-32,0,0,1000.0,0.0
Gaozi,0.0114515629835964,0.0136180748994119,0.3144684533629012,2.1832606566478427e-07,0.0067094669881616,0,37,,
Gongsun Longzi,0.0003095017022593,0.0139275766016713,0.0003095017022593,2.1832606566478427e-07,8.495027708333967e-31,0,1,,
Guan Zhong,0.0129990714948932,0.0003095017022593,0.3146381611089147,0.0,0.0071988334351473,0,42,,
Hui Shi,0.0120705663881151,0.0015475085112968,0.3147400737069849,5.3359892578137055e-05,0.0069470689874673,0,39,,
Liezi,0.0027855153203342,0.0015475085112968,0.2375232268128488,0.0001810421590137,0.0001960319032098,0,9,,
Parshvanatha,0.0018570102135561,0.0015475085112968,0.2372332814676183,3.819504963909394e-07,4.974968197583321e-05,0,6,,
Parshva,0.0018570102135561,0.0015475085112968,0.2372332814676183,3.819504963909394e-07,4.974968197583321e-05,0,6,,
Pingala,0.0015475085112968,0.0012380068090374,0.2170281836416092,2.6535035202041075e-08,1.5365459215363868e-05,0,5,,
Shen Buhai,0.0133085731971525,0.0037140204271123,0.3148760599129503,7.359596674235999e-06,0.0072593554564303,0,43,,
Shen Dao,0.0126895697926338,0.004333023831631,0.3146042049076294,3.2926178328251494e-05,0.0070998905079068,0,41,,
Yang Xiong,0.0120705663881151,0.0006190034045187,0.3145363144879256,5.849484167152741e-07,0.0068029692231968,0,39,,
Zou Yan,0.0117610646858557,0.0136180748994119,0.3145023802647637,1.7898580691956624e-05,0.0068029692231968,0,38,,
Anandavardhana,0.0006190034045187,0.0003095017022593,0.2621041685554841,0.0,0.0001656763351776,0,2,,
Asanga,0.0136180748994119,0.0034045187248529,0.2758182006504016,0.0001436860194037,0.0012244228224082,0,44,,
Bodhidharma,0.0105230578768183,0.0068090374497059,0.269718963977988,0.0002471434380421,0.0010760325989625,0,34,,
Candrakirti,0.000928505106778,0.0064995357474466,0.2388465844059069,2.3751642434247486e-06,4.961153877286887e-05,0,3,,
Candrakirti,0.000928505106778,0.0064995357474466,0.2388465844059069,2.3751642434247486e-06,4.961153877286887e-05,0,3,,
Gaudapadacharya,0.0018570102135561,0.0259981429897864,0.2750634612827037,0.0003304664962224,0.0007327917381049,0,6,,
Kundakunda,0.0018570102135561,0.0015475085112968,0.2372332814676183,2.3274812411592207e-05,4.9056427497509634e-05,0,6,,
Li Ao,0.0120705663881151,0.0003095017022593,0.3145363144879256,4.7910480225907496e-08,0.0069005333450656,0,39,,
Linji Yixuan,0.0129990714948932,0.0046425255338904,0.3163453676260547,0.0004627661219614,0.006888046973367,0,42,,
Mazdak,0.0099040544722995,0.0015475085112968,0.3180365004008395,0.0001006229034839,0.0036022042021993,0,32,,
Sengzhao,0.0139275766016713,0.0006190034045187,0.3185578147387274,4.497629228617591e-05,0.0072263085711835,0,45,,
Vasugupta,0.0027855153203342,0.0006190034045187,0.2810840384412394,5.872872858245453e-06,0.0009156187001796,0,9,,
Wang Bi,0.0129990714948932,0.0006190034045187,0.315831263561657,0.0002032416868668,0.0068916266432303,0,42,,
Basaveshwara,0.0006190034045187,0.0074280408542246,0.2109503265557634,1.9331047744724418e-07,5.81155241057849e-06,0,2,1134.0,0.0
Chang Tsai,0.0003095017022593,0.0139275766016713,0.0003095017022593,2.1832606566478427e-07,8.495027708333967e-31,0,1,1020.0,0.0
Shri Madhvacharya,0.0003095017022593,0.0092850510677808,0.0003095017022593,4.338089000156774e-07,8.495027708333967e-31,0,1,1238.0,0.0
Nichiren,0.0108325595790776,0.0034045187248529,0.2871759001747704,1.2505055121059062e-05,0.0016839842292584,0,35,1222.0,0.0
Shao Yung,0.0003095017022593,0.0015475085112968,0.0003095017022593,0.0,8.495027708333967e-31,0,1,1011.0,0.0
Shinran,0.011142061281337,0.0034045187248529,0.2697688842008231,7.625801710546102e-06,0.0010760325989625,0,36,1173.0,0.0
Je Tsongkhapa,0.0021665119158155,0.0052615289384091,0.239474456803918,2.717800922305664e-05,6.448691712527855e-05,0,7,1357.0,0.0
Zeami Motokiyo,0.0006190034045187,0.0,0.2254790595674627,0.0,1.6210106645471746e-05,0,2,1363.0,0.0
Richard Hooker,0.0018570102135561,0.0024760136180748,0.2656874373563702,6.12389177738671e-05,0.0008815675411135,0,6,1554.0,0.0
Liu Tsung-chou,0.0003095017022593,0.0003095017022593,0.0003095017022593,1.0316723408645415e-07,8.495027708333967e-31,0,1,1578.0,0.0
Vallabhacharya,0.0003095017022593,0.0049520272361497,0.0003095017022593,4.946186720465117e-08,8.495027708333967e-31,0,1,1479.0,0.0
Wang Yangming,0.0123800680903744,0.0142370783039306,0.3145702560347572,0.0007892768273745,0.0067244852631678,0,40,1472.0,0.0
Gadadhara Bhattacharya,0.0003095017022593,0.0,0.0003095017022593,0.0,8.495027708333967e-31,0,1,1604.0,0.0
Kumazawa Banzan,0.0006190034045187,0.0003095017022593,0.2363485132701552,0.0,9.371149741825564e-05,0,2,1619.0,0.0
Yen Yuan,0.0003095017022593,0.0,0.0003095017022593,0.0,8.495027708333967e-31,0,1,1635.0,0.0
Tominaga Nakamoto,0.0003095017022593,0.0003095017022593,0.0003095017022593,1.2034288366421498e-08,8.495027708333967e-31,0,1,1715.0,0.0
Sri Aurobindo,0.0071185391519653,0.0139275766016713,0.3046105081164153,0.0016125183472356,0.0022668319234745,0,23,1872.0,0.0
Ch'ien Mu,0.0126895697926338,0.0006190034045187,0.3146042049076294,3.0174785197875467e-06,0.0070009475806664,0,41,1895.0,0.0
Mahatma Gandhi,0.0204271123491179,0.021355617455896,0.3506281648633744,0.0032440783636157,0.009073252740237,0,66,1869.0,0.0
Hu Shih,0.0133085731971525,0.0154750851129681,0.3241185860211357,0.0003242869378285,0.0079173757847806,0,43,1891.0,0.0
Nishida Kitaro,0.0012380068090374,0.007737542556484,0.0012895904260806,2.994138716106516e-05,1.5686493414824084e-25,0,4,1870.0,0.0
Nishida Kitaro,0.0012380068090374,0.007737542556484,0.0012895904260806,2.994138716106516e-05,1.5686493414824084e-25,0,4,1870.0,0.0
Jiddu Krishnamurti,0.0040235221293717,0.0037140204271123,0.3001567712802816,8.10726366398102e-05,0.0017908659428481,0,13,1895.0,0.0
Liang Qichao,0.0123800680903744,0.0018570102135561,0.3149440970909782,5.565091113505361e-05,0.0069549663776391,0,40,1873.0,0.0
Miki Kiyoshi,0.0003095017022593,0.0046425255338904,0.0003095017022593,3.710277155809583e-06,8.495027708333967e-31,0,1,1897.0,0.0
Nishi Amane,0.0003095017022593,0.0015475085112968,0.0003095017022593,1.754086161514148e-06,8.495027708333967e-31,0,1,1829.0,0.0
Sarvepalli Radhakrishnan,0.007737542556484,0.0151655834107087,0.3241906764539696,0.0014180281602844,0.0050050694483714,0,25,1888.0,0.0
Debendranath Tagore,0.000928505106778,0.000928505106778,0.2508495450197138,2.953538540231583e-07,8.710290438476501e-05,0,3,1817.0,0.0
Rabindranath Tagore,0.0061900340451872,0.0049520272361497,0.3329285704287454,0.0011673785872093,0.0039827930632555,0,20,1861.0,0.0
Tanabe Hajime,0.0012380068090374,0.0105230578768183,0.0012895904260806,3.194312745678677e-05,8.938927885620272e-26,0,4,1885.0,0.0
Watsuji Tetsuro,0.0003095017022593,0.0021665119158155,0.0003095017022593,1.2062351152646273e-06,8.495027708333967e-31,0,1,1889.0,0.0
Zhang Dongsun,0.0117610646858557,0.000928505106778,0.3145363144879256,0.0003788308274808,0.0068029692231968,0,38,1886.0,0.0
Pandurang Shastri Athavale,0.0034045187248529,0.0034045187248529,0.3057286379312107,4.556682041753102e-05,0.0030819051472013,0,11,1920.0,0.0
Haridas Chaudhuri,0.000928505106778,0.0003095017022593,0.2367131597786516,5.339921646361865e-07,5.7963309586105904e-05,0,3,1913.0,0.0
Jitendra Nath Mohanty,0.000928505106778,0.0006190034045187,0.2809215151463905,1.4337169212331354e-06,0.0009181750307093,0,3,1928.0,0.0
Nishitani Keiji,0.000928505106778,0.0027855153203342,0.0009671928195605,6.773562392729451e-06,1.184128908169843e-25,0,3,1900.0,0.0
Amartya Sen,0.0142370783039306,0.0099040544722995,0.3148080521246322,0.00236343501132,0.0045389208707475,0,46,1933.0,0.0
Hao Wang,0.0021665119158155,0.000928505106778,0.2599306787939451,0.0001622267877985,0.0003659644320276,0,7,1921.0,0.0
