Name,RawCentrality
William C. Wimsatt,9
Hans Kelsen,9
Lindley Darden,9
Brian Davies,9
Bruno Bauer,9
Aspasius,9
Thomas Metzinger,9
Bimal Krishna Matilal,9
Sahotra Sarkar,9
Jacob Burckhardt,9
Andrew Bernstein,9
Susan Sontag,9
Pelagius,9
Richard Sorabji,9
Clifford Geertz,9
Georg Henrik von Wright,9
Jason Stanley,9
Benjamin Constant,9
Heinrich von Kleist,9
Gerard of Cremona,9
Brian Barry,9
Johannes Bronkhorst,9
Vasugupta,9
Thoralf Skolem,8
John Norris,8
Jean Bethke Elshtain,8
Michel Serres,8
Justinian I,8
Catherine Wilson,8
Helen Longino,8
John D. Caputo,8
Robert Flint,8
Marilyn Frye,8
Martha Kneale,8
John Richardson,8
William Hazlitt,8
Georges Rey,8
Kalevi Kull,8
Jonathan Bennett,8
Sandra Mitchell,8
John Selden,8
John Gray,8
Constantine Sandis,8
Gareth Evans,8
Alexander Rosenberg,8
James Franklin,8
Marilyn McCord Adams,8
Harry Binswanger,8
Raymond Geuss,8
Susan Oyama,8
Origen of Alexandria,8
Chao Cuo,8
Peter Simons,8
Jon Barwise,8
I. A. Richards,8
Michael Williams,8
Richard Popkin,8
Richard Posner,8
Northrop Frye,8
John B. Cobb,8
Leonard Peikoff,8
Richard Shusterman,8
David Brewster,8
Ghosha,8
Tim Lewens,8
Gabriel Biel,8
Mikhail Bakhtin,8
Hans Joas,8
John Austin,8
James Beattie,8
Alfred I. Tauber,8
John Deely,8
Isaac Levi,8
Rebecca Goldstein,8
Akshobhya Tirtha,8
Jean le Rond d'Alembert,8
Kai Nielsen,8
Peter Sloterdijk,8
Hans Sluga,8
Edward Stillingfleet,8
Philippe Van Parijs,7
William Stanley Jevons,7
Eugene Gendlin,7
Burton Dreben,7
Hans Blumenberg,7
Dominique Lecourt,7
George Yancy,7
Wendell Berry,7
Crates of Thebes,7
Robert Stalnaker,7
Alan Ross Anderson,7
Aleksandr Dugin,7
Lev Vygotsky,7
Daniel Bell,7
Ruth Barcan Marcus,7
Martin Davies,7
Brad Hooker,7
Peter Ludlow,7
Robert B. Talisse,7
John Macquarrie,7
Hassan al-Banna,7
May Sim,7
A. A. Long,7
Donald M. MacKinnon,7
Richard Boyd,7
C. West Churchman,7
Gisela Striker,7
Eliot Deutsch,7
William Blackstone,7
Joseph Levine,7
Robert E. Goodin,7
Anthony O'Hear,7
Robert Filmer,7
James Burnham,7
Borden Parker Bowne,7
Hemachandra,7
Stephen Gaukroger,7
Jean Bricmont,7
John Marenbon,7
Dieter Henrich,7
Debra Nails,7
Shadworth Hodgson,7
Ali Shariati,7
