Name,RawCentrality
Johann Augustus Eberhard,0
Ãmilie du ChÃ¢telet,0
John Herschel,0
Emerich de Vattel,0
Joseph de Maistre,0
Jean le Rond d'Alembert,0
Christian August Crusius,0
Kazimierz Ajdukiewicz,0
Jamal al-Din al-Afghani,0
Robert Adamson,0
YÃ¼ Cheng-hsieh,0
Mary Wollstonecraft,0
John Witherspoon,0
Vauvenargues,0
Abraham Tucker,0
Johannes Nikolaus Tetens,0
Tai Chen,0
Georges Bataille,0
Jules BarthÃ©lemy-Saint-Hilaire,0
James Mark Baldwin,0
StanisÅaw Staszic,0
Anne Louise Germaine de StaÃ«l,0
Karl Wilhelm Ferdinand Solger,0
Julien Benda,0
Gustave Belot,0
Vissarion Belinsky,0
Oskar Becker,0
David Baumgardt,0
Luitzen Egbertus Jan Brouwer,0
Mikhail Bakhtin,0
Alfred Baeumler,0
Gaston Bachelard,0
Richard Avenarius,0
Gaius Musonius Rufus,0
Fridugisus,0
Valentin Ferdinandovich Asmus,0
Roberto ArdigÃ²,0
John Anderson,0
Henri-FrÃ©dÃ©ric Amiel,0
Oets Kolk Bouwsma,0
Emile Boutroux,0
Bernard Bosanquet,0
John Elof Boodin,0
Alexander Bogdanov,0
George Boas,0
Georg Cantor,0
Norman Robert Campbell,0
Hermann Blumenau,0
Benjamin Paul Blood,0
Ernst Bloch,0
Brand Blanshard,0
Nathan Birnbaum,0
Eduard Bernstein,0
Nikolai Berdyaev,0
Walter Benjamin,0
Edgar S. Brightman,0
Percy Williams Bridgman,0
F. H. Bradley,0
Johann Ulrich von Cramer,0
Victor Cousin,0
Benjamin Constant,0
Marquis de Condorcet,0
Ãtienne Bonnot de Condillac,0
Tasan ChÃ´ng Yagyong,0
Chang Hsueh-ch'eng,0
Heinrich Moritz ChalybÃ¤us,0
Petr Iakovlevich Chaadev,0
George Campbell,0
Pierre Jean George Cabanis,0
Lawrence Butterworth,0
Borden Parker Bowne,0
Lewis Carroll,0
Pantaleo Carabellese,0
Mary Whiton Calkins,0
Edward Caird,0
Sergei Nikolaevich Bulgakov,0
Ludwig BÃ¼chner,0
James Bryce 1st Viscount Bryce,0
Leon Brunschvicg,0
Constantin Brunner,0
Orestes Brownson,0
Josephus Flavius Cook,0
R. G. Collingwood,0
Hermann Cohen,0
Chapman Cohen,0
William Kingdon Clifford,0
August Cieszkowski,0
Benedetto Croce,0
James Edwin Creighton,0
Louis Couturat,0
Antoine Augustin Cournot,0
Hans Cornelius,0
Ananda Kentish Coomaraswamy,0
John Cook Wilson,0
Arthur Eddington,0
Leon Chwistek,0
Nikolai Chernyshevsky,0
Emile Auguste Chartier,0
Carlo Cattaneo,0
Dirar ibn 'Amr,0
Diogenes LaÃ«rtius,0
Dawud ibn Khalaf,0
David ibn Merwan al-Mukkamas,0
