Source,Target
Chrysanthius,Apuleius
Chrysanthius,Arius
Chrysanthius,Calcidius
Chrysanthius,Clement of Alexandria
Chrysanthius,Damascius
Chrysanthius,David the Invincible
Chrysanthius,Al-Farabi
Chrysanthius,Iamblichus
Chrysanthius,Longinus
Chrysanthius,Gaius Marius Victorinus
Chrysanthius,Numenius of Apamea
Chrysanthius,Plotinus
Chrysanthius,Porphyry
Chrysanthius,Proclus
Chrysanthius,Pseudo-Dionysius the Areopagite
Chrysanthius,Syrianus
Chrysanthius,Anselm
Chrysanthius,Bonaventure
Chrysanthius,Henry of Ghent
Chrysanthius,Meister Eckhart
Chrysanthius,Paul of Venice
Chrysanthius,Theodoric of Freiberg
Chrysanthius,Giordano Bruno
Chrysanthius,Marsilio Ficino
Chrysanthius,Giovanni Pico della Mirandola
Chrysanthius,Ralph Cudworth
Chrysanthius,Henry More
Chrysanthius,Blaise Pascal
Chrysanthius,Emanuel Swedenborg
Chrysanthius,Bernard Bolzano
Chrysanthius,Henri Bergson
Chrysanthius,Ralph Waldo Emerson
Chrysanthius,Gottlob Frege
Chrysanthius,Edmund Husserl
Chrysanthius,Roman Ingarden
Chrysanthius,G. E. Moore
Chrysanthius,Josiah Royce
Chrysanthius,Leo Strauss
Chrysanthius,Roderick Chisholm
Chrysanthius,Alonzo Church
Chrysanthius,Michael Dummett
Chrysanthius,Peter van Inwagen
Chrysanthius,David Kaplan
Chrysanthius,Saul Kripke
Chrysanthius,Alvin Plantinga
Chrysanthius,Nicholas Wolterstorff
Chrysanthius,Crispin Wright
Chrysanthius,Edward N. Zalta
Clement of Alexandria,Arcesilaus
Clement of Alexandria,Aristotle
Clement of Alexandria,Carneades
Clement of Alexandria,Cicero
Clement of Alexandria,Clitomachus
Clement of Alexandria,Crantor
Clement of Alexandria,Heraclides Ponticus
Clement of Alexandria,Menedemus
Clement of Alexandria,Metrodorus of Stratonicea
Clement of Alexandria,Philo of Larissa
Clement of Alexandria,Plato
Clement of Alexandria,Pythagoras
Clement of Alexandria,Socrates
Clement of Alexandria,Solomon
Clement of Alexandria,Speusippus
Clement of Alexandria,Xenocrates
Clement of Alexandria,Aedesius
Clement of Alexandria,Albinus
Clement of Alexandria,Alcinous
Clement of Alexandria,Alcuin
Clement of Alexandria,Ambrose
Clement of Alexandria,Ammonius Hermiae
Clement of Alexandria,Ammonius Saccas
Clement of Alexandria,Apuleius
Clement of Alexandria,Arius
Clement of Alexandria,Athanasius of Alexandria
Clement of Alexandria,Augustine of Hippo
Clement of Alexandria,Basilides
Clement of Alexandria,Bede
Clement of Alexandria,Calcidius
Clement of Alexandria,Chrysanthius
Clement of Alexandria,Cyril of Alexandria
Clement of Alexandria,Damascius
Clement of Alexandria,David the Invincible
Clement of Alexandria,Elias
Clement of Alexandria,Eusebius of Caesarea
Clement of Alexandria,Al-Farabi
Clement of Alexandria,Gregory of Nyssa
Clement of Alexandria,Iamblichus
Clement of Alexandria,Isidore of Seville
Clement of Alexandria,John of Damascus
Clement of Alexandria,Longinus
Clement of Alexandria,Gaius Marius Victorinus
Clement of Alexandria,Numenius of Apamea
Clement of Alexandria,Photios I of Constantinople
Clement of Alexandria,Plotinus
Clement of Alexandria,Porphyry
Clement of Alexandria,Proclus
Clement of Alexandria,Pseudo-Dionysius the Areopagite
Clement of Alexandria,Syrianus
Clement of Alexandria,Tertullian
Clement of Alexandria,Albertus Magnus
Clement of Alexandria,Anselm
Clement of Alexandria,Bernard of Clairvaux
Clement of Alexandria,Bonaventure
Clement of Alexandria,Francis of Assisi
Clement of Alexandria,Henry of Ghent
Clement of Alexandria,Hildegard of Bingen
Clement of Alexandria,Meister Eckhart
Clement of Alexandria,Paul of Venice
Clement of Alexandria,Theodoric of Freiberg
Clement of Alexandria,Thomas Aquinas
Clement of Alexandria,Giordano Bruno
Clement of Alexandria,Marsilio Ficino
Clement of Alexandria,Thomas More
Clement of Alexandria,Giovanni Pico della Mirandola
Clement of Alexandria,Ralph Cudworth
Clement of Alexandria,Henry More
Clement of Alexandria,Blaise Pascal
Clement of Alexandria,Emanuel Swedenborg
Clement of Alexandria,Bernard Bolzano
Clement of Alexandria,Henri Bergson
Clement of Alexandria,Ralph Waldo Emerson
Clement of Alexandria,Gottlob Frege
Clement of Alexandria,Edmund Husserl
Clement of Alexandria,Roman Ingarden
Clement of Alexandria,G. E. Moore
Clement of Alexandria,Josiah Royce
Clement of Alexandria,Leo Strauss
Clement of Alexandria,Roderick Chisholm
Clement of Alexandria,Alonzo Church
Clement of Alexandria,Michael Dummett
Clement of Alexandria,Peter van Inwagen
Clement of Alexandria,David Kaplan
Clement of Alexandria,Saul Kripke
Clement of Alexandria,Alvin Plantinga
Clement of Alexandria,Nicholas Wolterstorff
Clement of Alexandria,Crispin Wright
Clement of Alexandria,Edward N. Zalta
Cleomedes,Anaxagoras
Cleomedes,Anaximander
Cleomedes,Archimedes
Cleomedes,Archytas
Cleomedes,Aristotle
Cleomedes,Chrysippus
Cleomedes,Democritus
Cleomedes,Geminus
Cleomedes,Hicetas
Cleomedes,Hippasus
Cleomedes,Hippias
Cleomedes,Hippocrates
Cleomedes,Plato
Cleomedes,Posidonius
Cleomedes,Pythagoras
Cleomedes,Thales
Cleomedes,Xenocrates
Cleomedes,Zeno of Elea
Cleomedes,Zeno of Sidon
Cleomedes,Porphyry
Cleomedes,Proclus
Cleomedes,Ptolemy
Cyril of Alexandria,Chrysippus
Cyril of Alexandria,Plato
Cyril of Alexandria,Socrates
Cyril of Alexandria,Solomon
Cyril of Alexandria,Alcuin
Cyril of Alexandria,Ambrose
Cyril of Alexandria,Arius
Cyril of Alexandria,Athanasius of Alexandria
Cyril of Alexandria,Augustine of Hippo
Cyril of Alexandria,Basilides
Cyril of Alexandria,Bede
Cyril of Alexandria,Clement of Alexandria
Cyril of Alexandria,Damascius
Cyril of Alexandria,Elias
Cyril of Alexandria,Eusebius of Caesarea
Cyril of Alexandria,Gregory of Nyssa
Cyril of Alexandria,Hypatia of Alexandria
Cyril of Alexandria,Isidore of Seville
Cyril of Alexandria,John of Damascus
Cyril of Alexandria,Proclus
Cyril of Alexandria,Tertullian
Cyril of Alexandria,Albertus Magnus
Cyril of Alexandria,Anselm
Cyril of Alexandria,Bernard of Clairvaux
Cyril of Alexandria,Bonaventure
Cyril of Alexandria,Francis of Assisi
Cyril of Alexandria,Hildegard of Bingen
Cyril of Alexandria,Thomas Aquinas
Cyril of Alexandria,Thomas More
Damascius,Alcibiades
Damascius,Arcesilaus
Damascius,Aristotle
Damascius,Carneades
Damascius,Cicero
Damascius,Clitomachus
Damascius,Crantor
Damascius,Heraclides Ponticus
Damascius,Menedemus
Damascius,Metrodorus of Stratonicea
Damascius,Parmenides
Damascius,Philo of Larissa
Damascius,Plato
Damascius,Socrates
Damascius,Speusippus
Damascius,Xenocrates
Damascius,Aedesius
Damascius,Albinus
Damascius,Alcinous
Damascius,Ammonius Hermiae
Damascius,Ammonius Saccas
Damascius,Apuleius
Damascius,Arius
Damascius,Calcidius
Damascius,Chrysanthius
Damascius,Clement of Alexandria
Damascius,David the Invincible
Damascius,Al-Farabi
Damascius,Iamblichus
Damascius,Justinian I
Damascius,Longinus
Damascius,Gaius Marius Victorinus
Damascius,Numenius of Apamea
Damascius,Olympiodorus the Younger
Damascius,Plotinus
Damascius,Porphyry
Damascius,Proclus
Damascius,Pseudo-Dionysius the Areopagite
Damascius,Simplicius of Cilicia
Damascius,Syrianus
Damascius,Anselm
Damascius,Bonaventure
Damascius,Henry of Ghent
Damascius,Meister Eckhart
Damascius,Paul of Venice
Damascius,Theodoric of Freiberg
Damascius,Giordano Bruno
Damascius,Marsilio Ficino
Damascius,Giovanni Pico della Mirandola
Damascius,Ralph Cudworth
Damascius,Henry More
Damascius,Blaise Pascal
Damascius,Emanuel Swedenborg
Damascius,Bernard Bolzano
Damascius,Henri Bergson
Damascius,Ralph Waldo Emerson
Damascius,Gottlob Frege
Damascius,Edmund Husserl
Damascius,Roman Ingarden
Damascius,G. E. Moore
Damascius,Josiah Royce
Damascius,Leo Strauss
Damascius,Roderick Chisholm
Damascius,Alonzo Church
Damascius,Michael Dummett
Damascius,Ilsetraut Hadot
Damascius,Pierre Hadot
Damascius,Peter van Inwagen
Damascius,David Kaplan
Damascius,Saul Kripke
Damascius,Alvin Plantinga
Damascius,Nicholas Wolterstorff
Damascius,Crispin Wright
Damascius,Edward N. Zalta
David the Invincible,Arcesilaus
David the Invincible,Aristotle
David the Invincible,Carneades
David the Invincible,Cicero
David the Invincible,Clitomachus
David the Invincible,Crantor
David the Invincible,Heraclides Ponticus
David the Invincible,Menedemus
David the Invincible,Metrodorus of Stratonicea
David the Invincible,Philo of Larissa
David the Invincible,Plato
David the Invincible,Speusippus
David the Invincible,Xenocrates
David the Invincible,Aedesius
David the Invincible,Albinus
David the Invincible,Alcinous
David the Invincible,Ammonius Hermiae
David the Invincible,Ammonius Saccas
David the Invincible,Apuleius
David the Invincible,Arius
David the Invincible,Calcidius
David the Invincible,Chrysanthius
David the Invincible,Clement of Alexandria
David the Invincible,Damascius
David the Invincible,Elias
David the Invincible,Al-Farabi
David the Invincible,Iamblichus
David the Invincible,Longinus
David the Invincible,Gaius Marius Victorinus
David the Invincible,Numenius of Apamea
David the Invincible,Plotinus
David the Invincible,Porphyry
David the Invincible,Proclus
David the Invincible,Pseudo-Dionysius the Areopagite
David the Invincible,Syrianus
David the Invincible,Anselm
David the Invincible,Bonaventure
David the Invincible,Henry of Ghent
David the Invincible,Khana
David the Invincible,Meister Eckhart
David the Invincible,Paul of Venice
David the Invincible,Theodoric of Freiberg
David the Invincible,Giordano Bruno
David the Invincible,Marsilio Ficino
David the Invincible,Giovanni Pico della Mirandola
David the Invincible,Ralph Cudworth
David the Invincible,Henry More
David the Invincible,Blaise Pascal
David the Invincible,Emanuel Swedenborg
David the Invincible,Bernard Bolzano
David the Invincible,Henri Bergson
David the Invincible,Ralph Waldo Emerson
David the Invincible,Gottlob Frege
David the Invincible,Edmund Husserl
David the Invincible,Roman Ingarden
David the Invincible,G. E. Moore
David the Invincible,Josiah Royce
David the Invincible,Leo Strauss
David the Invincible,Roderick Chisholm
David the Invincible,Alonzo Church
David the Invincible,Michael Dummett
David the Invincible,Peter van Inwagen
David the Invincible,David Kaplan
David the Invincible,Saul Kripke
David the Invincible,Alvin Plantinga
David the Invincible,Nicholas Wolterstorff
David the Invincible,Crispin Wright
David the Invincible,Edward N. Zalta
David ibn Merwan al-Mukkamas,Solomon
David ibn Merwan al-Mukkamas,Saadia Gaon
David ibn Merwan al-Mukkamas,Abraham ibn Ezra
David ibn Merwan al-Mukkamas,Bahya ibn Paquda
David ibn Merwan al-Mukkamas,Gersonides
David ibn Merwan al-Mukkamas,Hasdai Crescas
David ibn Merwan al-Mukkamas,Ibn Bajjah
David ibn Merwan al-Mukkamas,Ibn Daud
David ibn Merwan al-Mukkamas,Ibn Kammuna
David ibn Merwan al-Mukkamas,Ibn Tzaddik
David ibn Merwan al-Mukkamas,Samuel Ibn Tibbon
David ibn Merwan al-Mukkamas,Joseph Solomon Delmedigo
David ibn Merwan al-Mukkamas,Francisco Sanches
David ibn Merwan al-Mukkamas,Isaac Cardoso
David ibn Merwan al-Mukkamas,Isaac Orobio de Castro
David ibn Merwan al-Mukkamas,Baruch Spinoza
David ibn Merwan al-Mukkamas,Salomon Maimon
David ibn Merwan al-Mukkamas,Moses Mendelssohn
David ibn Merwan al-Mukkamas,Martin Buber
David ibn Merwan al-Mukkamas,Moses Hess
David ibn Merwan al-Mukkamas,Emmanuel Levinas
David ibn Merwan al-Mukkamas,Joseph Soloveitchik
Dawud ibn Khalaf,Al-Ash'ari
Dawud ibn Khalaf,Al-Baqillani
Dawud ibn Khalaf,Ibn Furak
Dawud ibn Khalaf,Ahmad ibn Hanbal
Dawud ibn Khalaf,Ibn Hazm
Dawud ibn Khalaf,Al-Kindi
Dawud ibn Khalaf,Hamid al-Din al-Kirmani
Dawud ibn Khalaf,Abu Yaqub al-Sijistani
Dawud ibn Khalaf,Al-Ghazali
Dawud ibn Khalaf,Al-Hilli
Dawud ibn Khalaf,Ibn Khaldun
Dawud ibn Khalaf,Fakhr al-Din al-Razi
Dawud ibn Khalaf,Jalal al-Din al-Dawani
Dawud ibn Khalaf,Muhammad Abduh
Dawud ibn Khalaf,Muhammad Iqbal
Demetrius the Cynic,Antisthenes
Demetrius the Cynic,Menedemus
Demetrius the Cynic,Metrocles
Demetrius the Cynic,Lucian
Dharmakirti,Agastya
Dharmakirti,Ashtavakra
Dharmakirti,Chanakya
Dharmakirti,Confucius
Dharmakirti,Dong Zhongshu
Dharmakirti,Han Fei
Dharmakirti,Jaimini
Dharmakirti,Kapila
Dharmakirti,Kanada
Dharmakirti,Mencius
Dharmakirti,Mozi
Dharmakirti,Nagasena
Dharmakirti,Shang Yang
Dharmakirti,Sun Tzu
Dharmakirti,Xun Zi
Dharmakirti,Yajnavalkya
Dharmakirti,Abhinavagupta
Dharmakirti,Adi Shankara
Dharmakirti,Asanga
Dharmakirti,Bodhidharma
Dharmakirti,Buddhaghosa
Dharmakirti,Dignaga
Dharmakirti,Fazang
Dharmakirti,Han Yu
Dharmakirti,Nagarjuna
Dharmakirti,Uisang
Dharmakirti,Valluvar
Dharmakirti,Vasubandhu
Dharmakirti,Zhiyi
Dharmakirti,Zongmi
Dharmakirti,Cheng Hao
Dharmakirti,Cheng Yi
Dharmakirti,Dogen
Dharmakirti,Gangesha Upadhyaya
Dharmakirti,Jinul
Dharmakirti,Naropa
Dharmakirti,Nichiren
Dharmakirti,William of Ockham
Dharmakirti,Ramanuja
Dharmakirti,Shinran
Dharmakirti,Zhu Xi
Dharmakirti,Fujiwara Seika
Dharmakirti,Yi Hwang
Dharmakirti,Yi I
Dharmakirti,Huang Zongxi
Dharmakirti,Wang Fuzhi
Dharmakirti,Motoori Norinaga
Dharmakirti,B. R. Ambedkar
Dharmakirti,Feng Youlan
Dharmakirti,Kang Youwei
Dharmakirti,Liu Shaoqi
Dharmakirti,Mao Zedong
Dharmakirti,Sun Yat-sen
Dharmakirti,Jaegwon Kim
Dharmakirti,Mou Zongsan
Dignaga,Agastya
Dignaga,Ashtavakra
Dignaga,Chanakya
Dignaga,Confucius
Dignaga,Dong Zhongshu
Dignaga,Han Fei
Dignaga,Jaimini
Dignaga,Kapila
Dignaga,Kanada
Dignaga,Mencius
Dignaga,Mozi
Dignaga,Nagasena
Dignaga,Plato
Dignaga,Shang Yang
Dignaga,Sun Tzu
Dignaga,Xun Zi
Dignaga,Yajnavalkya
Dignaga,Abhinavagupta
Dignaga,Adi Shankara
Dignaga,Asanga
Dignaga,Bodhidharma
Dignaga,Buddhaghosa
Dignaga,Dharmakirti
Dignaga,Fazang
Dignaga,Han Yu
Dignaga,Nagarjuna
Dignaga,Uisang
Dignaga,Valluvar
Dignaga,Vasubandhu
Dignaga,Zhiyi
Dignaga,Zongmi
Dignaga,Cheng Hao
Dignaga,Cheng Yi
Dignaga,Dogen
Dignaga,Gangesha Upadhyaya
Dignaga,Jinul
Dignaga,Naropa
Dignaga,Nichiren
Dignaga,Ramanuja
Dignaga,Shinran
Dignaga,Zhu Xi
Dignaga,Fujiwara Seika
Dignaga,Yi Hwang
Dignaga,Yi I
Dignaga,Huang Zongxi
Dignaga,Wang Fuzhi
Dignaga,Motoori Norinaga
Dignaga,B. R. Ambedkar
Dignaga,Feng Youlan
Dignaga,Kang Youwei
Dignaga,Liu Shaoqi
Dignaga,Mao Zedong
Dignaga,Sun Yat-sen
Dignaga,Jaegwon Kim
Dignaga,Mou Zongsan
Dignaga,Edward N. Zalta
Diogenes LaÃ«rtius,Anacharsis
Diogenes LaÃ«rtius,Anaxagoras
Diogenes LaÃ«rtius,Anaxarchus
Diogenes LaÃ«rtius,Anaximander
Diogenes LaÃ«rtius,Anniceris
Diogenes LaÃ«rtius,Antisthenes
Diogenes LaÃ«rtius,Arcesilaus
Diogenes LaÃ«rtius,Archytas
Diogenes LaÃ«rtius,Aristotle
Diogenes LaÃ«rtius,Carneades
Diogenes LaÃ«rtius,Chrysippus
Diogenes LaÃ«rtius,Cleanthes
Diogenes LaÃ«rtius,Cleobulus
Diogenes LaÃ«rtius,Clitomachus
Diogenes LaÃ«rtius,Crantor
Diogenes LaÃ«rtius,Crates of Thebes
Diogenes LaÃ«rtius,Democritus
Diogenes LaÃ«rtius,Empedocles
Diogenes LaÃ«rtius,Epicharmus
Diogenes LaÃ«rtius,Epicurus
Diogenes LaÃ«rtius,Epimenides
Diogenes LaÃ«rtius,Hippasus
Diogenes LaÃ«rtius,Leucippus
Diogenes LaÃ«rtius,Menedemus
Diogenes LaÃ«rtius,Metrocles
Diogenes LaÃ«rtius,Panaetius
Diogenes LaÃ«rtius,Parmenides
Diogenes LaÃ«rtius,Plato
Diogenes LaÃ«rtius,Posidonius
Diogenes LaÃ«rtius,Protagoras
Diogenes LaÃ«rtius,Pyrrho
Diogenes LaÃ«rtius,Pythagoras
Diogenes LaÃ«rtius,Socrates
Diogenes LaÃ«rtius,Speusippus
Diogenes LaÃ«rtius,Stilpo
Diogenes LaÃ«rtius,Thales
Diogenes LaÃ«rtius,Theophrastus
Diogenes LaÃ«rtius,Xenocrates
Diogenes LaÃ«rtius,Xenophon
Diogenes LaÃ«rtius,Zeno of Citium
Diogenes LaÃ«rtius,Zeno of Elea
Diogenes LaÃ«rtius,Zeno of Tarsus
Diogenes LaÃ«rtius,Arius
Diogenes LaÃ«rtius,Basilides
Diogenes LaÃ«rtius,Epictetus
Diogenes LaÃ«rtius,Favorinus
Diogenes LaÃ«rtius,Sextus Empiricus
Diogenes LaÃ«rtius,Tertullian
Diogenes LaÃ«rtius,Walter Burley
Diogenes LaÃ«rtius,Michel de Montaigne
Diogenes LaÃ«rtius,Friedrich Nietzsche
Diogenes of Oenoanda,Epicurus
Diogenes of Oenoanda,Lucretius
Diogenes of Oenoanda,Plato
Diogenes of Oenoanda,Zeno of Sidon
Diogenes of Oenoanda,Marcus Aurelius
Dunash ibn Tamim,Solomon
Dunash ibn Tamim,Saadia Gaon
Dunash ibn Tamim,Abraham ibn Ezra
Dunash ibn Tamim,Moses ibn Ezra
Elias,Aristotle
Elias,Plato
Elias,Theophrastus
Elias,David the Invincible
Elias,Galen
Elias,Olympiodorus the Younger
Elias,Porphyry
Elias,Jonathan Barnes
Elias,Ilsetraut Hadot
Elias,Richard Sorabji
Epictetus,Aenesidemus
Epictetus,Anaxagoras
Epictetus,Anaximander
Epictetus,Anniceris
Epictetus,Antisthenes
Epictetus,Arcesilaus
Epictetus,Archytas
Epictetus,Aristotle
Epictetus,Callicles
Epictetus,Carneades
Epictetus,Chrysippus
Epictetus,Cicero
Epictetus,Cleanthes
Epictetus,Cleobulus
Epictetus,Democritus
Epictetus,Diodorus Cronus
Epictetus,Empedocles
Epictetus,Epicurus
Epictetus,Epimenides
Epictetus,Euclid of Megara
Epictetus,Gorgias
Epictetus,Hegesias of Cyrene
Epictetus,Hippasus
Epictetus,Hippias
Epictetus,Leucippus
Epictetus,Lucretius
Epictetus,Menedemus
Epictetus,Metrodorus of Lampsacus
Epictetus,Panaetius
Epictetus,Parmenides
Epictetus,Philo of Larissa
Epictetus,Plato
Epictetus,Posidonius
Epictetus,Prodicus
Epictetus,Protagoras
Epictetus,Pyrrho
Epictetus,Pythagoras
Epictetus,Socrates
Epictetus,Speusippus
Epictetus,Stilpo
Epictetus,Strato of Lampsacus
Epictetus,Thales
Epictetus,Theano
Epictetus,Theophrastus
Epictetus,Thrasymachus
Epictetus,Timon of Phlius
Epictetus,Xenocrates
Epictetus,Xenophon
Epictetus,Zeno of Citium
Epictetus,Zeno of Sidon
Epictetus,Alcinous
Epictetus,Alexander of Aphrodisias
Epictetus,Ammonius Hermiae
Epictetus,Ammonius Saccas
Epictetus,Apollonius of Tyana
Epictetus,Apuleius
Epictetus,Marcus Aurelius
Epictetus,Damascius
Epictetus,Diogenes of Oenoanda
Epictetus,Favorinus
Epictetus,Galen
Epictetus,Iamblichus
Epictetus,Lucian
Epictetus,Lucius Annaeus Cornutus
Epictetus,Numenius of Apamea
Epictetus,Philostratus
Epictetus,Plotinus
Epictetus,Porphyry
Epictetus,Proclus
Epictetus,Sextus Empiricus
Epictetus,Simplicius of Cilicia
Epictetus,Syrianus
Epictetus,Anselm
Epictetus,Samuel Johnson
Epictetus,Blaise Pascal
Epictetus,Voltaire
Epictetus,Denis Diderot
Epictetus,Baron d'Holbach
Epictetus,Scott Aikin
Epictetus,Jonathan Barnes
Epictetus,Michel Foucault
Epictetus,A. A. Long
Epictetus,Robin Waterfield
Johannes Scotus Eriugena,Antiphon
Johannes Scotus Eriugena,Arcesilaus
Johannes Scotus Eriugena,Aristotle
Johannes Scotus Eriugena,Carneades
Johannes Scotus Eriugena,Cicero
Johannes Scotus Eriugena,Clitomachus
Johannes Scotus Eriugena,Crantor
Johannes Scotus Eriugena,Heraclides Ponticus
Johannes Scotus Eriugena,Menedemus
Johannes Scotus Eriugena,Metrodorus of Stratonicea
Johannes Scotus Eriugena,Philo of Larissa
Johannes Scotus Eriugena,Plato
Johannes Scotus Eriugena,Solomon
Johannes Scotus Eriugena,Speusippus
Johannes Scotus Eriugena,Xenocrates
Johannes Scotus Eriugena,Aedesius
Johannes Scotus Eriugena,Albinus
Johannes Scotus Eriugena,Alcinous
Johannes Scotus Eriugena,Alcuin
Johannes Scotus Eriugena,Alhazen
Johannes Scotus Eriugena,Ambrose
Johannes Scotus Eriugena,Ammonius Hermiae
Johannes Scotus Eriugena,Ammonius Saccas
Johannes Scotus Eriugena,Apuleius
Johannes Scotus Eriugena,Aristides
Johannes Scotus Eriugena,Arius
Johannes Scotus Eriugena,Athanasius of Alexandria
Johannes Scotus Eriugena,Augustine of Hippo
Johannes Scotus Eriugena,Avicenna
Johannes Scotus Eriugena,Bede
Johannes Scotus Eriugena,Calcidius
Johannes Scotus Eriugena,Chrysanthius
Johannes Scotus Eriugena,Clement of Alexandria
Johannes Scotus Eriugena,Cyril of Alexandria
Johannes Scotus Eriugena,Damascius
Johannes Scotus Eriugena,David the Invincible
Johannes Scotus Eriugena,Al-Farabi
Johannes Scotus Eriugena,Pope Gregory I
Johannes Scotus Eriugena,Gregory of Nyssa
Johannes Scotus Eriugena,Hincmar
Johannes Scotus Eriugena,Iamblichus
Johannes Scotus Eriugena,Ibn Hazm
Johannes Scotus Eriugena,Ibn Masarra
Johannes Scotus Eriugena,Ikhwan al-Safa'
Johannes Scotus Eriugena,Isidore of Seville
Johannes Scotus Eriugena,John of Damascus
Johannes Scotus Eriugena,Al-Kindi
Johannes Scotus Eriugena,Longinus
Johannes Scotus Eriugena,Gaius Marius Victorinus
Johannes Scotus Eriugena,Miskawayh
Johannes Scotus Eriugena,Numenius of Apamea
Johannes Scotus Eriugena,Plotinus
Johannes Scotus Eriugena,Porphyry
Johannes Scotus Eriugena,Proclus
Johannes Scotus Eriugena,Pseudo-Dionysius the Areopagite
Johannes Scotus Eriugena,Rabanus Maurus
Johannes Scotus Eriugena,Ratramnus
Johannes Scotus Eriugena,Saadia Gaon
Johannes Scotus Eriugena,Sedulius Scottus
Johannes Scotus Eriugena,Syrianus
Johannes Scotus Eriugena,Tertullian
Johannes Scotus Eriugena,Alain de Lille
Johannes Scotus Eriugena,Al-Ghazali
Johannes Scotus Eriugena,Albert of Saxony
Johannes Scotus Eriugena,Albertus Magnus
Johannes Scotus Eriugena,Alexander of Hales
Johannes Scotus Eriugena,Anselm
Johannes Scotus Eriugena,Averroes
Johannes Scotus Eriugena,Bernard of Chartres
Johannes Scotus Eriugena,Bernard of Clairvaux
Johannes Scotus Eriugena,Boetius of Dacia
Johannes Scotus Eriugena,Bonaventure
Johannes Scotus Eriugena,Dante Alighieri
Johannes Scotus Eriugena,Dominicus Gundissalinus
Johannes Scotus Eriugena,Duns Scotus
Johannes Scotus Eriugena,Francis of Assisi
Johannes Scotus Eriugena,Gersonides
Johannes Scotus Eriugena,Giles of Rome
Johannes Scotus Eriugena,Godfrey of Fontaines
Johannes Scotus Eriugena,Henry of Ghent
Johannes Scotus Eriugena,Hasdai Crescas
Johannes Scotus Eriugena,Hildegard of Bingen
Johannes Scotus Eriugena,Hugh of St Victor
Johannes Scotus Eriugena,Ibn Arabi
Johannes Scotus Eriugena,Ibn Bajjah
Johannes Scotus Eriugena,Ibn Daud
Johannes Scotus Eriugena,Ibn Khaldun
Johannes Scotus Eriugena,Joachim of Fiore
Johannes Scotus Eriugena,Jean Buridan
Johannes Scotus Eriugena,Marsilius of Inghen
Johannes Scotus Eriugena,Meister Eckhart
Johannes Scotus Eriugena,William of Ockham
Johannes Scotus Eriugena,Nicole Oresme
Johannes Scotus Eriugena,Paul of Venice
Johannes Scotus Eriugena,John Peckham
Johannes Scotus Eriugena,Peter Lombard
Johannes Scotus Eriugena,Fakhr al-Din al-Razi
Johannes Scotus Eriugena,Roger Bacon
Johannes Scotus Eriugena,Ramon Llull
Johannes Scotus Eriugena,Robert Grosseteste
Johannes Scotus Eriugena,Solomon Ibn Gabirol
Johannes Scotus Eriugena,Johannes Tauler
Johannes Scotus Eriugena,Theodoric of Freiberg
Johannes Scotus Eriugena,Thomas Aquinas
Johannes Scotus Eriugena,Vincent Ferrer
Johannes Scotus Eriugena,Walter Hilton
Johannes Scotus Eriugena,Giordano Bruno
Johannes Scotus Eriugena,Thomas Cajetan
Johannes Scotus Eriugena,Tommaso Campanella
Johannes Scotus Eriugena,Marsilio Ficino
Johannes Scotus Eriugena,Pierre Gassendi
Johannes Scotus Eriugena,Luis de Molina
Johannes Scotus Eriugena,Thomas More
Johannes Scotus Eriugena,Nicholas of Cusa
Johannes Scotus Eriugena,Giovanni Pico della Mirandola
Johannes Scotus Eriugena,Francisco de Vitoria
Johannes Scotus Eriugena,Ralph Cudworth
Johannes Scotus Eriugena,Nicolas Malebranche
Johannes Scotus Eriugena,Henry More
Johannes Scotus Eriugena,Blaise Pascal
Johannes Scotus Eriugena,Emanuel Swedenborg
Johannes Scotus Eriugena,Giambattista Vico
Johannes Scotus Eriugena,Bernard Bolzano
Johannes Scotus Eriugena,Henri Bergson
Johannes Scotus Eriugena,Maurice Blondel
Johannes Scotus Eriugena,Ralph Waldo Emerson
Johannes Scotus Eriugena,Gottlob Frege
Johannes Scotus Eriugena,Dietrich von Hildebrand
Johannes Scotus Eriugena,Edmund Husserl
Johannes Scotus Eriugena,Roman Ingarden
Johannes Scotus Eriugena,Gabriel Marcel
Johannes Scotus Eriugena,Jacques Maritain
Johannes Scotus Eriugena,G. E. Moore
Johannes Scotus Eriugena,John Henry Newman
Johannes Scotus Eriugena,Josiah Royce
Johannes Scotus Eriugena,Bertrand Russell
Johannes Scotus Eriugena,Vladimir Solovyov
Johannes Scotus Eriugena,Edith Stein
Johannes Scotus Eriugena,Leo Strauss
Johannes Scotus Eriugena,Pierre Teilhard de Chardin
Johannes Scotus Eriugena,Roderick Chisholm
Johannes Scotus Eriugena,Alonzo Church
Johannes Scotus Eriugena,Frederick Copleston
Johannes Scotus Eriugena,Michael Dummett
Johannes Scotus Eriugena,Michael Harrington
Johannes Scotus Eriugena,Alice von Hildebrand
Johannes Scotus Eriugena,Peter van Inwagen
Johannes Scotus Eriugena,David Kaplan
Johannes Scotus Eriugena,Peter Kreeft
Johannes Scotus Eriugena,Saul Kripke
Johannes Scotus Eriugena,Bernard Lonergan
Johannes Scotus Eriugena,Alasdair MacIntyre
Johannes Scotus Eriugena,Jean-Luc Marion
Johannes Scotus Eriugena,Thomas Merton
Johannes Scotus Eriugena,Alvin Plantinga
Johannes Scotus Eriugena,Karl Rahner
Johannes Scotus Eriugena,Jean Vanier
