movie_cd,title,director,actors,actor_count,release_date,genre,genre_count,production_year,show_time
20190969,최선의 삶,이우정,"['방민아', '심달기', '한성민', '이유경', '양흥주', '김민재', '이민웅', '박지성', '전필재', '김성용', '이호원', '이보경', '장은정', '김민재', '백재호', '홍혜은', '황윤희', '김하영', '정은아', '전예지', '강솔희', '양문정', '장만민', '이석형', '권영찬', '조준기', '신황철', '이미라', '길도연', '윤걸', '이태민', '장동규', '한세하', '김세인', '윤진희', '고영석', '윤혜리', '김효신', '이진호', '김연지', '박장순', '이홍래', '김서현', '김소라', '이명로', '배중재', '김영애', '정찬길', '이승현', '이가은', '신선우', '이희옥', '김연준', '김희진', '심주원', '서상우', '한세하']",57,20210901,['드라마'],1,2021,109
20203442,연애 : 섹스의 기술 무삭제,한대위,[],0,20211029,['멜로/로맨스'],1,2020,80
20210577,양방언과 국립국악관현악단-인투 더 라이트,양방언,[],0,20211026,['공연'],1,2019,97
20210797,스타킹 : 그녀의 음모,윤수현,['채승하'],1,20211025,['멜로/로맨스'],1,2021,85
20219317,섹스를 달리는 비행소녀 무삭제판,핑크라이더,[],0,20211025,['멜로/로맨스'],1,2021,90
20211029,내 여친은 에로배우,이상수,[],0,20211025,"['코미디', '멜로/로맨스']",2,2021,97
20209863,정사 : 딸의 남자친구 무삭제,최찬호,[],0,20211022,['성인물(에로)'],1,2020,83
20210453,쉿!누나의 비밀 무삭제,패콘,['조완진'],1,20211022,"['성인물(에로)', '멜로/로맨스', '드라마']",3,2021,110
20211030,깨복쟁이,김훈희,"['임형국', '강영구', '조명연', '김시영', '이동용']",5,20211021,['드라마'],1,2020,98
20210204,보안노출,리차드 킴,[],0,20211020,"['성인물(에로)', '범죄']",2,2021,68
20210928,자매사육 :캠핑에서 생긴일,한동호,[],0,20211019,"['성인물(에로)', '드라마']",2,2021,72
20210947,윤율아씨의 쓰리쿠션,김태훈,[],0,20211019,"['드라마', '멜로/로맨스']",2,2021,67
20210606,에로스 커플의 섹스고백,이로운,[],0,20211019,['드라마'],1,2021,68
20218835,스토퀸 무삭제판,에로핑,[],0,20211018,['멜로/로맨스'],1,2021,90
20219326,섹스를 달리는 비행소녀,핑크라이더,[],0,20211018,['멜로/로맨스'],1,2021,70
20218739,맛좋은 소꿉친구 무삭제판,에로핑,[],0,20211018,['멜로/로맨스'],1,2021,90
20210327,다 받아주는 콜센터,Mr.나,['이채담'],1,20211018,['멜로/로맨스'],1,2021,67
20202753,오빠 한번 믿어봐,김종석,[],0,20211013,['멜로/로맨스'],1,2020,73
20209946,담쟁이,한제이,"['우미화', '이연', '김보민', '최정화', '안민영', '황미영', '이다영', '박지안', '윤동하', '김지민', '최우정', '조윤정', '조은경', '최선영', '박정민', '박지훈', '권수진', '신희철', '이현미', '이윤희', '강숙', '서유성', '박진훈', '유안', '엄옥란', '김아람', '이준서', '정현', '서석규', '강학수', '정수지', '곽수정', '하승연', '이관헌', '문수영', '임윤비', '전희련', '김완수', '고관재', '김윤미', '최우정', '정수지', '장근영', '곽민호', '조준형', '곽진', '박혜영', '이원희', '김한솔', '김종재']",50,20201028,"['가족', '드라마']",2,2020,99
20194980,박강아름 결혼하다,박강아름,"['박강아름', '정성만', '김수진', '정보리강', '슈슈', '김수진', '손지영', '허가영', '조한결', '양은선', '이다겸', '서경희', '김진옥', '한지희', '류시연', '이화민', '이다정', '김세련', '조이현', '김한솔']",20,20210819,['다큐멘터리'],1,2019,86
20210604,전지적 섹스 시점 : 전.섹.시,이로운,[],0,20211012,['드라마'],1,2021,73
20210290,출사모델의 성욕,핑크라이더,[],0,20211012,"['성인물(에로)', '드라마']",2,2021,70
20218452,도련님의 물건 무삭제,신우찬,[],0,20211012,"['멜로/로맨스', '드라마']",2,2020,90
20209864,동생 아내 무삭제,최찬호,[],0,20211010,['성인물(에로)'],1,2020,80
20210945,음란전쟁,이동현,[],0,20211006,['멜로/로맨스'],1,2020,72
20210842,"아들아, 이건 아니지!",한동호,[],0,20211005,['드라마'],1,2021,84
20203221,가슴 큰 친구여친 무삭제,한대위,[],0,20211002,['멜로/로맨스'],1,2020,90
20219096,타다: 대한민국 스타트업의 초상,권명국,"['박재욱', '한지현', '김기년', '이정행', '한서진', '김소진', '김한샘', '김영범', '김남현', '유글렌', '김정웅', '고보경', '박수빈', '남현수', '채이배', '구태언', '장병규', '이철희', '이두희', '양유완', '김기련', '박건형', '김성주']",23,20211014,['다큐멘터리'],1,2021,91
20196270,싱크홀,김지훈,"['차승원', '김성균', '이광수', '권소현', '김혜준', '김재화', '박옥출', '남다름', '정영숙', '이학주', '한태린', '김건우', '오자훈', '나철', '장광', '김홍파', '고창석', '이창윤', '김병철', '전승재', '김경환', '박민준', '나현민', '윤돈선', '정서인', '정윤하', '이두열', '어성욱', '김태훈', '김준혁', '장영', '이건구', '정용락', '유현', '안용우', '윤기현', '조제웅', '정용태', '이상욱', '안성봉', '김동현', '김왕도', '오재세', '박민지', '황여진', '김명희', '이순화', '이주미', '송경아', '전은미', '권정숙', '이경태', '최지명', '권오철', '최민혁', '김귀례', '정우근']",57,20210811,['코미디'],1,2021,113
20210384,창극 패왕별희,우싱궈,[],0,20210923,['공연'],1,2019,135
20211058,풋풋한여대생소라의신음소리,이희성,[],0,20211022,['멜로/로맨스'],1,2021,73
20210206,키스의 신,이시영,[],0,20211022,"['성인물(에로)', '코미디']",2,2021,63
20210798,사정의 콜센타,윤준세,['민도윤'],1,20211022,"['멜로/로맨스', '드라마']",2,2021,75
20210381,피치 오브 타임 극장판,장의순,"['최재현', '지미 칸 크리사나판', '토미 싯티촉 푸에크풀폴', '정애연']",4,20211021,"['멜로/로맨스', '드라마']",2,2021,98
20210815,상상 특급 섹스,강현성,[],0,20211020,['성인물(에로)'],1,2021,72
20181613,슈퍼문,홍대영,"['송유미', '김정훈', '한효정', '정영수', '임학묵', '이승준', '노별이', '김보겸', '임학묵', '한효정', '이승준', '김정훈', '임학묵', '노별이', '김보겸', '이승준', '정영수', '김정훈', '한효정']",19,20210909,"['애니메이션', '어드벤처', '코미디']",3,2021,74
20195002,블랙머니,정지영,"['조진웅', '이하늬', '이경영', '강신일', '최덕문', '조한철', '허성태', '윤진영', '김강훈', '김동인', '김재록', '김종언', '김종태', '김진구', '김호연', '남명렬', '남문철', '백예현', '서현철', '성병숙', '송동환', '엄지만', '천성우', '이나라', '허성태', '임채선', '조한철', '장원진', '정민성', '권소현', '고인배', '유태오', '이성민', '정인기', '류승수', '문성근', '배장수', '한담희', '이재용', '정인기', '강도연', '박영빈', '최정현', '엄지만', '천재홍', '김태향', '권반석', '김곤', '김산', '김누리', '김대근', '김동규', '김서하', '김선희', '김윤도', '김주아', '김진래', '김형석', '김형진', '나연수', '노성후', '노진원', '문정웅', '박민관', '박상혁', '박승일', '박응수', '박재완', '박종범', '박종희', '박주미', '박지현', '박희진', '백옥균', '변동욱', '서호철', '선학', '송현기', '신동진', '신영진', '오상준', '우상희', '우수빈', '유광수', '유민주', '윤병희', '윤영식', '윤진영', '이가경', '이가경', '이광연', '최정현', '최준혁', '최지연', '이시우', '한갑수', '이예영', '이용재', '한수호', '이은정', '이종호', '이진영', '황윤호', '이진혁', '이태형', '임영혜', '임정민', '조정환', '조형일', '조혜인', '장래군', '진시원', '정재원', '전시아', '정민규', '정의욱', '이종운', '이승훈', '오진호']",119,20191113,"['범죄', '드라마']",2,2019,113
20178401,검객,최재훈,"['장혁', '김현수', '조 타슬림', '정만식', '이나경', '최진호', '이민혁', '지승현', '지건우', '공상아', '신재환', '천영암', '윤승훈', '장현성', '안젤리나 다닐로바', '조용현', '강진휘', '류성현', '김영성', '김주영', '김형명', '허선행', '한철우', '김윤태', '한창현', '양명헌', '노시홍', '황대준', '황보정일', '기윤', '박태주', '정예지', '박건락', '황세원', '윤부진', '우영택', '류연영', '김정환', '김영주', '조완기', '민수아', '남궁혜인', '김민서', '김세홍', '원근수', '오일용', '이영호', '이봄', '김형욱', '전영인', '안유준', '심은주', '백우궁', '이연준', '한재하', '윤석진', '엄지만', '오형근', '전현우', '이세찬', '김양균', '박국환', '김윤호', '곽길한', '장규미', '이수완', '김현서', '방지혁', '강전영', '신세용', '김호경', '박형우', '국형', '손영건', '이영훈', '이대진', '임병렬', '노상현', '김성현', '하준우', '한승우', '국지용', '차정훈', '현정철', '양희우', '송정현', '지웅배', '정혜민', '최보정', '김효은', '나미소', '신현숙', '임민소', '황보다은', '김혜린', '장예림', '나석민', '이재웅', '이정민', '이상찬', '이원희']",101,20200923,['액션'],1,2020,100
20192194,인질,필감성,"['황정민', '김재범', '이유미', '류경수', '정재원', '이규원', '이호정', '조경현', '신현종', '백주희', '한규원', '지남혁', '류성현', '김재철', '임형태', '강덕중', '박성웅', '박경림', '류승범', '유해진', '이성민', '전도연', '주지훈', '김주희', '임철수', '윤상화', '김정민', '이형길', '김보경', '한성관', '허남준', '김필', '최현도', '최원', '정근', '이용재', '우원규', '이문석', '고민지', '이상근', '이창인', '정병두', '한영균', '윤홍빈', '장세원', '오재세', '최필상', '강민재', '조호천', '안구희', '우광제', '정상균', '한훈', '김시원', '김진솔', '은정완', '오주환', '장원경', '노은하', '정준현', '신재영', '강충훈', '김형기', '박지윤', '전혜원', '박혜영']",66,20210818,"['액션', '스릴러']",2,2021,93
20215108,용루각2: 신들의 밤,최상훈,"['지일주', '정화', '장의수', '정의욱', '서지후', '이필모', '장윤성', '신윤정', '한다솔', '민채은', '정윤서', '오지호', '임형준', '한태경', '김경익', '동근', '오경민', '나규진', '우태', '김성호', '이희범', '채승우', '김현태', '조현수', '박단비', '김진수', '배홍석']",27,20210210,"['액션', '미스터리', '스릴러']",3,2021,91
20210821,남의 여자 맛본 남편,강현성,[],0,20211019,['성인물(에로)'],1,2021,70
20209206,클라이밍,김혜미,"['김민지', '박송이', '박송이', '구지원', '박주광', '김민지']",6,20210616,['애니메이션'],1,2021,77
20190601,디바,조슬예,"['신민아', '이유영', '이규형', '주석태', '오하늬', '박성연', '허형규', '윤금선아', '강민지', '지이수', '곽지혜', '최다인', '박충선', '천지유', '허동원', '황정남', '변진수', '남지우', '양윤호', '문서윤', '김희상', '김민채', '오희준', '한승우', '천지유', '정재훈', '하이선', '이서주', '김승비', '김태리', '장햇살', '배소영', '김바비', '김가애', '정재민', '조문홍', '도현', '윤정훈', '안정빈', '김성준', '권훈', '박현욱', '김현식', '윤정원', '조은지', '이성혜', '김연정', '박수경', '고은지', '유창수', '형진성', '임재영', '정연재', '김진용', '조성인', '조은비', '조은지', '김소연', '심채영', '주호현', '이성혜', '김진용', '조성인', '임재영', '정연재', '정다연', '박하름', '권하림', '류민재', '이재경', '류용찬', '문나윤', '고현주', '윤연수', '강민범', '고성권', '김소연', '심채영', '주호현', '김서연', '정동민', '최아연', '유서준', '안태영', '김연정', '김승현', '손가은', '최종민', '김동영', '손성환', '이현민', '이승연', '윤솔', '강민성', '신재이', '김정민', '김나현', '최하은', '박찬현', '이원섭', '강민혁', '김서경', '최강인', '백승진']",104,20200923,"['스릴러', '미스터리']",2,2020,84
20196749,언더그라운드,김정근,"['강성운', '공민식', '김국진', '박은주', '엄우철', '정철', '정영희', '황이라']",8,20210819,['다큐멘터리'],1,2019,97
20210900,욕정의 고향,정지승,[],0,20211015,['성인물(에로)'],1,2020,62
20191785,UFO 스케치,김진욱,"['맹성렬', '서종한', '임병선', '김선규', '장호동', '허 준', '지영해', '배일환']",8,20210304,['다큐멘터리'],1,2020,83
20190815,보이스,김곡,"['변요한', '김무열', '김희원', '박명훈', '이주영', '조재윤', '이규성', '이운산', '원진아', '최병모', '손종학', '민성욱', '손병호', '기주봉', '차순배', '강현아', '조한철', '윤희락', '옥자연', '윤종석', '성도현', '조현식', '윤병희', '김가영', '홍경', '문동혁', '라민', '류성현', '윤슬', '홍승일', '윤대열', '윤영균', '조준', '윤봉길', '강득종', '양지수', '김장원', '윤정로', '이지현', '김민식', '이강녕', '유정호', '조용근', '김상묵', '김희상', '고윤안', '안진영', '박찬국', '주명철', '유영섭', '이근후', '이동용', '최재훈', '박지훈', '노재훈', '이병희', '서덕인', '정영기', '김건', '정현주', '임요한', '김연교', '백우영', '박지영', '정현재', '박진아', '김태향', '심소영', '박광재', '남태우', '이성민', '신동훈', '문정대', '김근영', '최홍락', '원진호', '곽기훈', '이시후', '이정섭', '황재하', '이영희', '정혜경', '안진영', '김완수', '최지연', '지한별', '서지호', '김현수', '박진수']",89,20210915,"['범죄', '액션']",2,2021,109
20210341,속궁합 짝꿍,윤준세,[],0,20211014,"['멜로/로맨스', '드라마']",2,2021,63
20218885,쇼미더고스트,김은경,"['한승연', '김현목', '홍승범', '임채영', '이주협', '한상철', '설재영', '서현재', '최상현', '김은모', '백진욱', '문현정', '고경천', '정예원', '김정문', '임재민', '김판겸', '정한설', '송선효', '조준희', '진영훈', '손정희', '김관장', '정다겸', '김상동', '양의경']",26,20210909,"['코미디', '공포(호러)']",2,2021,82
20210789,19번가물많은여자친구-무삭제,이희성,[],0,20211013,['성인물(에로)'],1,2021,90
20210822,부적절한 삽입,강현성,[],0,20211013,['성인물(에로)'],1,2021,74
20204132,꿈꾸는 고양이,강민현,['남기형'],1,20210909,['다큐멘터리'],1,2020,74
20210814,뒷골목 러브호텔,강현성,[],0,20211012,['성인물(에로)'],1,2021,74
20219891,세컨드 샷,이희성,[],0,20211008,"['멜로/로맨스', '드라마']",2,2021,64
20209949,생각의 여름,김종재,"['김예은', '곽민규', '한해인', '오규철', '신기환', '백성철', '강숙', '서유성', '김정수', '김채원', '이택근', '원민우']",12,20210812,['드라마'],1,2020,82
20219466,습도 다소 높음,고봉수,"['백승환', '이희준', '고주환', '차유미', '김충길', '이자은', '신민재', '고성완', '최영', '전찬일', '박원진', '조준희', '박민영', '이주예', '이채', '이주미', '박원진', '이진주', '정일동']",19,20210901,"['코미디', '드라마']",2,2020,77
20209134,그대 너머에,박홍민,"['김권후', '윤혜리', '오민애', '이주원', '강은진', '박노식', '차혜진', '이영선']",8,20210909,['멜로/로맨스'],1,2020,118
20218986,디스 아메리카노,권유주,"['변세희', '박아름', '김희상', '한재하', '박건홍', '이정훈', '주석인', '국다혜', '이예은', '권유주', '권유주', '최광원', '이건진', '이대로', '이범희', '최보원']",16,20210910,['드라마'],1,2021,79
20192623,어서오시게스트하우스,심요한,"['이학주', '박선영', '신민재', '신재훈', '김범진', '김윤지', '김주헌', '손종학', '임지형', '이지수', '문동혁', '김진희', '김민영', '윤현정', '윤혜성', '주기운', '김동민', '차현석', '이종현', '변준범', '이진혁', '유준혁', '김시원', '김민준', '김하민', '우채성', '신윤성', '전정환', '오자영', '최광렬', '서석준', '김성국', '최훈민', '석혜린', '서유진', '박상기', '박종현', '조서진', '홍선영', '이동렬', '김경윤', '김원봉', '박종인', '박준호', '연제광', '조경호', '홍성현', '최지혜', '김경수', '이광용', '이광용', '허민행', '진영찬', '윤아름', '곽성태', '박상우', '김기찬', '송창훈', '인혜숙', '이승철']",60,20200813,"['드라마', '코미디']",2,2019,99
20219595,영화의 거리,김민근,"['한선화', '이완', '박세기', '남기형', '유민곤', '김리현', '정마린', '김신비', '이주원', '이창원', '서인수', '정희원', '김양렬', '손권희', '강건우', '강길준', '손승웅', '김예솔', '김수빈', '조다빈', '박정범']",21,20210916,"['멜로/로맨스', '코미디']",2,2021,77
20219544,유부녀들 : 스와핑의 맛,김환,[],0,20210930,"['드라마', '멜로/로맨스']",2,2021,60
20219931,여배우의 S스캔들,리차드 킴,[],0,20210930,"['성인물(에로)', '범죄']",2,2021,66
20209857,새엄마4 무삭제,최찬호,[],0,20210928,['성인물(에로)'],1,2020,97
20210202,밀애 2021,김환,[],0,20210927,"['멜로/로맨스', '드라마']",2,2021,63
20205287,내 여자친구의 동생 무삭제,한대위,[],0,20210926,['멜로/로맨스'],1,2020,91
20219829,완벽한 타인과의 섹스경험담,이로운,[],0,20210910,['드라마'],1,2021,72
20219830,원나잇 라디오,이로운,[],0,20210908,['드라마'],1,2021,69
20219821,세 며느리와 시아버지,이로운,[],0,20210903,['드라마'],1,2021,77
20214703,해피엔딩,이동현,"['민정', '이채담']",2,20210923,['성인물(에로)'],1,2020,67
20218445,혼외정사,최성은,[],0,20210915,['드라마'],1,2021,70
20219636,한 침대 두 커플,맹진사,[],0,20210915,['성인물(에로)'],1,2021,70
20210459,성인용품사용설명서2 : 성인용품여사장,강백호,[],0,20210915,"['멜로/로맨스', '드라마']",2,2021,73
20218266,니꺼 내꺼 다 내꺼,캡틴김,"['채승하', '민도윤']",2,20210915,['성인물(에로)'],1,2021,80
20218735,국제불륜,이정훈,[],0,20210915,['성인물(에로)'],1,2021,73
20201564,처남의 여자친구 무삭제,한대위,[],0,20210914,['멜로/로맨스'],1,2020,90
20210571,뜨거운 밤의 창가,정지승,[],0,20210927,['성인물(에로)'],1,2020,60
20210373,첫경험의 날,정승호,[],0,20210911,['성인물(에로)'],1,2021,75
20210389,아내의 여자,정승호,[],0,20210911,['성인물(에로)'],1,2021,74
20218388,섹탐부인,김레이,[],0,20210909,['멜로/로맨스'],1,2020,71
20210387,두자매의 섹시한 변태,정승호,['이채담'],1,20210911,['성인물(에로)'],1,2021,72
20210569,S누나,이상영,[],0,20210927,['성인물(에로)'],1,2021,85
20210711,11번가청순글래머오피스걸-무삭제,이희성,[],0,20210929,['성인물(에로)'],1,2021,90
20210201,영희와 만수의 음란스케치,정지승,[],0,20210906,['성인물(에로)'],1,2020,62
20219249,아는사이 무삭제판,에로핑,['채승하'],1,20210906,"['성인물(에로)', '멜로/로맨스']",2,2020,100
20219286,여대생들 : 스폰을 찾아서,신승엽,[],0,20210905,"['멜로/로맨스', '드라마']",2,2021,75
20218838,처제길들이기 오리진,패콘,[],0,20210903,"['성인물(에로)', '멜로/로맨스']",2,2021,83
20216067,아내의 이중생활 무삭제,최찬호,[],0,20210903,"['멜로/로맨스', '드라마']",2,2020,89
20219634,새아빠와 모녀,이하,[],0,20210903,['성인물(에로)'],1,2021,65
20219324,달콤한 동거,리차드 킴,[],0,20210903,['성인물(에로)'],1,2021,61
20210081,그 술집의 사정,Mr.나,[],0,20210903,['멜로/로맨스'],1,2021,68
20219126,투명한 그녀,성운아,[],0,20210902,['성인물(에로)'],1,2021,81
20201784,귀신,정하용,"['정이랑', '함건수', '최이태', '이슬기', '정순미', '이무녕', '김종훈', '김경옥', '박종민', '이신화', '박성진', '김영빈', '이승훈', '김민웅', '문삼국', '김대한', '김동우', '김건하', '심민섭', '장병수', '민소정', '이민규', '손현우', '김정훈', '이상훈', '김소영', '박민수', '최미현', '김진형', '정하용', '박민수', '이승훈', '박재형']",33,20210825,"['공포(호러)', '코미디']",2,2020,103
20205521,캐논볼,정승민,"['김현목', '김해나', '강봉성', '정재용', '변준우', '전운종', '손용범', '고다연', '정미경', '김미승', '장위지']",11,20210825,"['드라마', '가족']",2,2019,76
20210176,윤율의 사내불륜,Mr.나,['이채담'],1,20210923,['멜로/로맨스'],1,2021,69
20210592,성인용품사용설명서3 : 젊은 여사장,이우민,['옥길동'],1,20210927,"['멜로/로맨스', '드라마']",2,2021,72
20210589,69번가육덕진가정교사,이희성,[],0,20210924,['멜로/로맨스'],1,2021,70
20217174,극장판 콩순이: 장난감나라 대모험,이선명,"['박리나', '김은아', '김은아', '김은아', '엄상현', '엄상현', '엄상현', '배진홍', '배진홍', '정혜원', '정혜원', '이경태', '이경태', '이경태', '윤아영', '윤아영', '이현', '이현', '이현']",19,20210505,['애니메이션'],1,2020,79
20219565,숲의 비명 : 사라진 사람들,전혜림,"['박지원', '정희민', '문주하', '주인협', '정의욱', '이지유']",6,20210826,"['공포(호러)', '스릴러']",2,2021,71
20219306,어댑테이션,김정민,"['노상현', '장지훈', '최상우', '송기호', '최은미', '남진복', '김혜영', '장지현', '김록현', '문보라', '심민호', '김현진', '신동섭', '송현우', '김새보미', '최수미', '김희웅', '임재윤']",18,20210819,['기타'],1,2020,115
20210386,아내의젊은새엄마-무삭제,신민철,['이채담'],1,20210915,['멜로/로맨스'],1,2020,92
20201002,조제,김종관,"['한지민', '남주혁', '허진', '박예진', '조복래', '이소희', '이성욱', '김금순', '장세원', '윤혜리', '유영현', '정이서', '김승비', '설창희', '이주영', '김현숙', '심완준', '오소현', '장세환', '양택호', '김하언', '김수복', '김성하', '김동인', '황도윤', '박은지', '진시원', '이진수', '이종운', '박상운', '김강희', '임호상', '김경재', '송명석', '박서경']",35,20201210,"['멜로/로맨스', '드라마']",2,2020,116
20210169,여동생의 성교육,강현성,[],0,20210914,['성인물(에로)'],1,2021,74
20210167,순진한 새댁의 아랫도리,강현성,[],0,20210913,['성인물(에로)'],1,2021,72
20218808,며느리의 첫 정,윤준세,['민도윤'],1,20210910,"['멜로/로맨스', '드라마']",2,2021,70
20219134,룸메이트,이희성,[],0,20210910,"['멜로/로맨스', '드라마']",2,2021,61
20210166,광기 어린 섹스,강현성,[],0,20210910,['성인물(에로)'],1,2021,82
20210181,외로운 과부의 욕정,강현성,[],0,20210909,['성인물(에로)'],1,2021,72
20210250,잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ,정보없음,[],0,20210909,['공연'],1,2021,104
20194915,우리는 매일매일,강유가람,"['허은주', '김이승현', '유여원', '김혜정', '강정임', '최은희', '김용현', '김건우']",8,20210630,['다큐멘터리'],1,2019,74
20210340,섹스 도우미,김동해,[],0,20210907,['멜로/로맨스'],1,2021,63
20202185,방법: 재차의,김용완,"['엄지원', '정지소', '정문성', '김인권', '고규필', '권해효', '오윤아', '이설', '전국환', '정재성', '박찬우', '남연우', '서지후', '조한철', '이중옥', '양현민', '박종환', '채드 박', '김희창', '조용준', '박강섭', '김영민', '김광현', '전영', '김금순', '심소영', '박재완', '박민관', '유장영', '김미수', '최윤빈', '김재형', '박정후', '한상조', '유정호', '전준영', '홍의준', '최백선', '유인혁', '전성재', '문상준', '장영', '양동선', '현영균', '박성용', '유인호', '우승도', '성욱', '임효정', '장순량', '감종문', '문영수', '강수호', '문기환', '박도현', '윤서진', '김현우', '최병모', '김수환', '김송일', '정현옥', '김만호', '김민환', '김빛나래', '김영민', '김윤도', '김재현', '김진욱', '김현우', '남상우', '문바롬', '민정은', '박상협', '박하영', '성백인', '손주환', '송현진', '송지혁', '안재원', '윤상원', '이보영', '임지우', '전아희', '정은희', '지성은', '최성식', '현직', '황윤호', '정지원', '김한솔']",90,20210728,"['미스터리', '스릴러']",2,2021,109
20219726,묵향,정구호,[],0,20210902,['공연'],1,2017,59
20218811,첫사랑 무삭제,이시영,"['조완진', '유지아']",2,20210830,"['성인물(에로)', '드라마']",2,2021,96
20219827,별장하녀들 무삭제,패콘,[],0,20210830,"['성인물(에로)', '드라마', '범죄']",3,2021,103
20217364,이번엔 잘 되겠지,이승수,"['윤다훈', '이상훈', '남지우', '김명국', '이선진', '하제용', '황인선', '최종남', '왕휘', '한수아', '서유담', '오지호', '김성수', '최철호', '배영만', '정이래', '박도', '이진샘', '김유리', '장유', '김두현', '최윤화', '박다롱', '김정한', '최윤빈', '김윤하', '김진구', '이보림', '김빛나래', '이진주', '조광우', '김 환', '강수아', '박은별', '배강민', '김준범']",36,20210708,['코미디'],1,2021,96
20219898,19번가물많은여자친구,이희성,[],0,20210827,['멜로/로맨스'],1,2021,70
20193642,캐리tv 러브콘서트 더 무비,석진욱,"['이성인', '소경호', '현채민', '스텔라', '김은아', '전민지', '김선윤', '스텔라', '최정윤', '이하림', '정혜인', '진양욱', '이나영', '김지정', '조유호', '원종석', '윤선욱', '이지나', '이문혁', '이예빈', '허복산', '이다은', '이다은']",23,20190807,['공연'],1,2019,79
20219867,판타지 왁싱샵,Mr.나,[],0,20210825,['멜로/로맨스'],1,2021,72
20219549,젊은엄마 리부트,맹진사,[],0,20210824,['성인물(에로)'],1,2021,71
20217005,영면,이세영,"['성승택', '홍산', '김영용', '곽민준', '김봉희', '박영준', '김정수', '홍석연', '박민우', '김나래', '이병수', '김기백', '이하늘', '김호용', '박채희', '김미라', '정시율', '박혜숙', '오강진', '송화정', '노재준', '정혜선', '이용탁', '박건률', '박영준']",25,20210701,['드라마'],1,2021,55
20193666,오! 문희,정세교,"['나문희', '이희준', '김예은', '최원영', '박지영', '전배수', '김선경', '김정영', '김학선', '이진주', '박예찬', '박진우', '최광일', '차순배', '김수경', '김보정', '이규성', '김동규', '김혜나', '동현배', '우영남', '박성용', '오창경', '송지유', '김귀선', '장준녕', '윤여진', '이석', '이지안', '유병선', '남정우', '김세정', '김동현', '김종근', '구본진', '나은미', '강희중', '강중훈', '김수란', '배시은', '송우주', '최예찬', '박연희', '윤인제', '박건태', '이재덕', '송진석', '이광훈', '김경섭', '박규범', '최요운', '권가이', '김누리', '강지현', '윤옥길', '김수란', '박성준', '박현지']",58,20200902,"['코미디', '드라마']",2,2020,109
20219853,자유로부인의 절정시대,정지승,[],0,20210824,"['성인물(에로)', '드라마']",2,2020,62
20219635,교회누나랑 첫 여자,김성현,[],0,20210820,['성인물(에로)'],1,2021,70
20215720,여배우의 스와핑,김종석,[],0,20210819,['멜로/로맨스'],1,2020,71
20215805,자매 돌려먹기,김종석,[],0,20210819,['멜로/로맨스'],1,2020,72
20218261,자매덮밥: 처제사냥,남정호,[],0,20210818,['성인물(에로)'],1,2021,78
20219851,아들의 첫사랑,이로운,[],0,20210818,"['성인물(에로)', '드라마']",2,2021,71
20219872,새엄마지만 괜찮아,이로운,[],0,20210818,"['성인물(에로)', '드라마']",2,2021,70
20219625,월세는 몸으로 낼게요 무삭제,김환,[],0,20210814,"['멜로/로맨스', '드라마']",2,2021,80
20205308,예쁜 새댁,최찬호,[],0,20210814,['멜로/로맨스'],1,2020,62
20219005,고추와 바나나,핑크라이더,[],0,20210811,"['성인물(에로)', '드라마']",2,2021,71
20218195,보통날,이미소,"['김수영', '이정하', '김지현', '박지안', '최정원', '정지우', '하은정', '이대은', '이우성', '박유민', '이태양', '장서윤', '홍혜승', '엄주혁', '이유솔', '김지희', '이준서', '김평재', '임여경', '이동혁', '이미소', '박상현', '박승규', '박종서', '이원근', '김도윤', '문준서', '박문권', '최재환']",29,20210701,['드라마'],1,2021,67
20219046,사랑방 손님,최환,"['채승하', '정연주']",2,20210813,['멜로/로맨스'],1,2021,69
20219114,동거인의 아내,리차드 킴,[],0,20210813,"['성인물(에로)', '멜로/로맨스']",2,2021,74
20219349,사랑인가 바,민채연,"['민채연', '임지호', '이명준', '이예주', '최유정']",5,20210811,['멜로/로맨스'],1,2021,107
20219528,은밀한 무릎과 무릎사이,정지승,[],0,20210810,['성인물(에로)'],1,2020,60
20219550,야한동생 몸으로 울다,정지승,[],0,20210810,['성인물(에로)'],1,2020,62
20216331,밀애 : 외로운 형수 무삭제,신우찬,[],0,20210807,"['멜로/로맨스', '드라마']",2,2021,90
20219849,어린자매의 유혹,이우민,[],0,20210820,"['멜로/로맨스', '드라마']",2,2021,72
20216563,며느리 : 배꼽 맞춘 날,김환,[],0,20210807,"['멜로/로맨스', '드라마']",2,2021,69
20218476,나만 보이니,임용재,"['정진운', '솔빈', '곽희성', '여훈민', '이순원', '이세희', '민채연', '지대한', '조정치', '조지훈', '김도신', '김승용', '이선주', '김현호', '최아진', '김난희', '이상백', '이영식', '한성진']",19,20210721,"['공포(호러)', '코미디']",2,2021,96
20218259,돌려쓰기,이지훈,['민도윤'],1,20210805,['성인물(에로)'],1,2021,78
19950012,죽어도 좋은 경험: 천사여 악녀가 되라,김기영,"['윤여정', '현길수', '이탐미', '김학', '조주미', '남성국', '임성국', '김정근', '임정일', '이영호', '손영순', '신신범', '유형관', '황진', '송일동', '강수진', '조신영', '진나래']",18,20210715,"['드라마', '미스터리']",2,1990,98
20215812,구멍동서지간 무삭제,김환,[],0,20210613,"['멜로/로맨스', '드라마']",2,2021,87
